,id_caso,id_caso_relacionado,a_o,mes,d_a,c_digo_dane_de_municipio,municipio,departamento,regi_n,grupo_armado_1,descripci_n_grupo_armado,grupo_armado_2,descripci_n_grupo_armado_1,abandono_o_despojo_forzado,amenaza_o_intimidaci_n,ataque_contra_misi_n_m_dica,confinamiento_o_restricci,desplazamiento_forzado,extorsi_n,lesionados_civiles,pillaje,tortura,capturados,escudo_humano,lesionados_combatientes,militares,polic_as,otras_fuerzas_armadas,agentes_del_estado_sin,total_agentes_del_estado,guerrilleros,paramilitares,grupos_posdesmovilizaci_n,combatientes_sin_informaci,otros_grupos_armados,total_combatientes_de_grupos,total_combatientes,personas_sin_informaci_n,total_civiles,ventaja_militar,total_de_v_ctimas_del_caso,latitud_longitud,grupo_armado_3,descripci_n_grupo_armado_2,otro_hecho_simult_neo,grupo_al_que_pertenecen_los
0,10902,CR020590,1997,1,28,27073,BAGADO,CHOCO,ATRATO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,GRUPOS ARMADOS ORGANIZADOS,6.0,"{'type': 'Point', 'coordinates': [-76.4152929877, 5.4105549598]}",,,,
1,11932,CR201711932,1997,12,11,68464,MOGOTES,SANTANDER,PROVINCIA DE GUANENTA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,GRUPOS ARMADOS ORGANIZADOS,6,"{'type': 'Point', 'coordinates': [-72.96981379, 6.475209953]}",,,,
2,13041,CR009075,1999,3,16,15790,TASCO,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-72.78101116, 5.909821031]}",,,,
3,13199,CR007155,1999,5,21,54720,SARDINATA,NORTE DE SANTANDER,CATATUMBO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-72.85098176, 8.113765068]}",,,,
4,13865,CR000186,1999,12,25,73686,SANTA ISABEL,TOLIMA,NORTE DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-75.09793439, 4.713605767]}",,,,
5,13973,CR008032,2000,1,31,19780,SUAREZ,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.69344711, 2.959701537]}",,,,
6,16540,CR000245,2001,9,28,19022,ALMAGUER,CAUCA,MACIZO COLOMBIANO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,2,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.85592449, 1.913360233]}",GUERRILLA,ELN,,
7,16549,CR048228,2001,9,29,18410,LA MONTAÑITA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,1,0,0,1,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-75.43640776, 1.479172635]}",GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,
8,1780,CR003013,1983,1,21,5665,SAN PEDRO DE URABA,ANTIOQUIA,URABA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-76.38057789, 8.276886664]}",,,,
9,2047,CR003023,1985,6,28,63302,GENOVA,QUINDIO,EJE CAFETERO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,10,5,0,0,0,0,5,15,0,2,GRUPOS ARMADOS ORGANIZADOS,19,"{'type': 'Point', 'coordinates': [-75.78981661, 4.207477888]}",,,,
10,24926,CR048280,2006,8,4,73152,CASABIANCA,TOLIMA,NORTE DEL TOLIMA,GUERRILLA,FARC,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.12096615, 5.078464508]}",,,,
11,2693,CR003030,1987,2,3,41359,ISNOS,HUILA,SUR DEL HUILA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,QUINTÍN LAME,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,6,7,0,0,FUERZAS ARMADAS ESTATALES,7,"{'type': 'Point', 'coordinates': [-76.21763745, 1.92946706]}",,,,
12,3350,CR000038,1988,5,27,68152,CARCASI,SANTANDER,PROVINCIA DE GARCIA ROVIRA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-72.62708287, 6.628732408]}",,,,
13,34578,CR017016,0,6,24,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-72, 4]}",,,,
14,34579,CR014112,0,10,23,86757,SAN MIGUEL,PUTUMAYO,BAJO PUTUMAYO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,2,GRUPOS ARMADOS ORGANIZADOS,12,"{'type': 'Point', 'coordinates': [-76.92771376, 0.2776930671]}",,,,
15,34580,CR007228,1958,3,0,19821,TORIBIO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,13,0,0,0,0,2,2,15,0,9,GRUPOS ARMADOS ORGANIZADOS,24,"{'type': 'Point', 'coordinates': [-76.27112721, 2.951450409]}",,,,
16,34581,CR037234,1961,0,0,50573,PUERTO LOPEZ,META,ALTILLANURA,AGENTE DEL ESTADO,POLICÍA NACIONAL,BANDOLERISMO,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-72.95743626, 4.093406425]}",,,POLICÍA NACIONAL,
17,34583,CR041169,1965,1,7,68745,SIMACOTA,SANTANDER,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,1,GRUPOS ARMADOS ORGANIZADOS,7,"{'type': 'Point', 'coordinates': [-73.33736767, 6.443471137]}",,,,
18,34584,CR037213,1965,3,17,19355,INZA,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-76.06350272, 2.549182984]}",,,,
19,34585,CR037235,1970,0,0,5361,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.86917185, 7.162839431]}",,,,
20,34586,CR041188,1971,10,8,20295,GAMARRA,CESAR,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.75432596, 8.187714615]}",,,,
21,34587,CR007245,1972,1,7,13670,SAN PABLO,BOLIVAR,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-73.92416855, 7.476720671]}",,,,
22,34588,CR012269,1972,1,7,13670,SAN PABLO,BOLIVAR,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.92416855, 7.476720671]}",,,,
23,34589,CR007242,1972,1,16,5604,REMEDIOS,ANTIOQUIA,NORDESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-74.71705352, 7.011760527]}",,,,
24,34590,CR010238,1975,6,8,13473,MORALES,BOLIVAR,MAGDALENA MEDIO,GUERRILLA,ELN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-73.86814048, 8.276306771]}",,,,
25,34592,CR018885,1976,5,7,13744,SIMITI,BOLIVAR,MAGDALENA MEDIO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,1,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-73.94731196, 7.954176376]}",,,,
26,34594,,1977,4,13,41799,TELLO,HUILA,NORTE DEL HUILA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.13877304, 3.067538095]}",,,,
27,34595,,1978,3,7,50711,VISTAHERMOSA,META,ARIARI GUAYABERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-73.75116676, 3.1257521]}",,,,
28,34596,,1978,3,20,23466,MONTELIBANO,CORDOBA,ALTO SINU Y SAN JORGE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-75.41681813, 7.973777244]}",,,,
29,34597,CR018869,1978,7,4,23466,MONTELIBANO,CORDOBA,ALTO SINU Y SAN JORGE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-75.41681813, 7.973777244]}",,,,
30,34598,,1978,7,12,23807,TIERRALTA,CORDOBA,URABA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,0,1,0,6,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.1444312, 8.147448935]}",,,,EPL
31,34599,,1979,2,3,41006,ACEVEDO,HUILA,SUR DEL HUILA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,1,NINGUNO,4,"{'type': 'Point', 'coordinates': [-75.88853156, 1.805263228]}",,,,
32,34600,,1979,2,11,5842,URAMITA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-76.17340916, 6.898494111]}",,,,
33,34601,CR012118,1981,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,GRUPOS ARMADOS ORGANIZADOS,6,"{'type': 'Point', 'coordinates': [-72, 4]}",,,,
34,34602,CR003010,1981,3,11,86001,MOCOA,PUTUMAYO,MEDIO PUTUMAYO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-76.65027142, 1.152296118]}",,,,
35,34603,CR000481,1981,7,20,18756,SOLANO,CAQUETA,AMAZONIA SUR-ORIENTAL,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.25370431, 0.6989775253]}",,,,
36,34604,CR018917,1981,7,22,20400,LA JAGUA DE IBIRICO,CESAR,SERRANIA DEL PERIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-73.33422791, 9.5638873]}",,,,
37,34605,CR018920,1981,11,1,18756,SOLANO,CAQUETA,AMAZONIA SUR-ORIENTAL,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-75.25370431, 0.6989775253]}",,,,
38,34606,,1982,0,0,86865,VALLE DEL GUAMUEZ,PUTUMAYO,BAJO PUTUMAYO,DESCONOCIDO,NO APLICA,GUERRILLA,M19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-76.9059688, 0.4239040926]}",,,,
39,34607,CR003011,1982,11,2,25175,CHIA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-74.05034682, 4.866065424]}",,,,
40,34608,,1982,11,5,5284,FRONTINO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-76.24705835, 6.805115616]}",,,,
41,34609,CR018942,1982,11,9,5854,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.38742079, 7.294917897]}",,,,
42,34610,CR018943,1982,11,11,68673,SAN BENITO,SANTANDER,PROVINCIA DE VELEZ,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.50938735, 6.126244581]}",,,,
43,34611,CR003012,1983,1,14,19821,TORIBIO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,2,4,0,0,0,0,4,6,0,0,NINGUNO,6,"{'type': 'Point', 'coordinates': [-76.27112721, 2.951450409]}",,,LIBERACIÓN DE PRESOS - ARENGAS,
44,34613,CR003014,1983,2,18,15531,PAUNA,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.97844872, 5.656322691]}",,,,
45,34614,,1983,4,13,17380,LA DORADA,CALDAS,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NINGUNO,2,"{'type': 'Point', 'coordinates': [-74.73711912, 5.343306321]}",,,,
46,34615,,1983,4,24,5858,VEGACHI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,3,1,0,0,0,2,0,1,0,0,1,2,0,0,0,0,2,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-74.79872695, 6.77344632]}",,,,
47,34616,,1983,5,9,18000,SIN INFORMACION,CAQUETA,,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-72, 4]}",,,,
48,34617,CR003015,1983,5,18,5250,EL BAGRE,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-74.79909729, 7.597521794]}",,,,
49,34618,,1983,5,29,5425,MACEO,ANTIOQUIA,MAGDALENA MEDIO ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-74.78716148, 6.552116913]}",,,,
50,34619,CR006016,1983,6,10,68013,AGUADA,SANTANDER,SERRANIA DE LOS YARIGUIES,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-73.52323684, 6.162237533]}",,,,
51,34620,,1983,7,8,17495,NORCASIA,CALDAS,EJE CAFETERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-74.88954408, 5.574795393]}",,,,
52,34621,,1983,7,20,5858,VEGACHI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-74.79892085, 6.859473716]}",,,,
53,34622,CR048108,1983,7,28,68770,SUAITA,SANTANDER,PROVINCIA COMUNERA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.43841636, 6.103542295]}",,,,
54,34623,CR048115,1983,7,28,25473,MOSQUERA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-74.23177508, 4.711371201]}",,,,
55,34624,CR003016,1983,7,28,68770,SUAITA,SANTANDER,PROVINCIA COMUNERA,AGENTE DEL ESTADO,POLICÍA NACIONAL,OTRO ¿CUÁL?,NO APLICA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.43841636, 6.103542295]}",,,,
56,34625,CR006019,1983,8,12,41298,GARZON,HUILA,SUR DEL HUILA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.62769374, 2.196994421]}",,,,
57,34626,CR048381,1983,9,15,17867,VICTORIA,CALDAS,EJE CAFETERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-74.91115304, 5.3174202]}",,,,
58,34627,CR003017,1983,9,16,17867,VICTORIA,CALDAS,EJE CAFETERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,FUERZAS ARMADAS ESTATALES,3,"{'type': 'Point', 'coordinates': [-74.91115304, 5.3174202]}",,,17 PRESOS HUYERON,
59,34628,CR004916,1983,12,3,5543,PEQUE,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-75.91034556, 7.021017918]}",,,,
60,34629,CR048131,1984,1,7,5628,SABANALARGA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,6,0,0,0,0,0,0,6,0,0,GRUPOS ARMADOS ORGANIZADOS,6,"{'type': 'Point', 'coordinates': [-75.81664609, 6.85002589]}",,,,
61,34630,,1984,3,14,18001,FLORENCIA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,GUERRILLA,M19,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-75.60856043, 1.61792293]}",,,,
62,34631,,1984,3,15,18001,FLORENCIA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.60856043, 1.61792293]}",,,,
63,34632,,1984,4,5,19212,CORINTO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.26131419, 3.173815457]}",,,,
64,34633,,1984,4,19,25898,ZIPACON,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-74.37959142, 4.759924886]}",,,,
65,34634,,1984,4,24,41006,ACEVEDO,HUILA,SUR DEL HUILA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.88853156, 1.805263228]}",,,,
