,dataset,event,date,enddate,latitude,longitude,relcase_tax,g1_tax,dg1_tax,g2_tax,dg2_tax,g3_tax,dg3_tax,victims_tax,clash_tax,govattack_tax,guerrattack_tax,parattack_tax,posdattack_tax,c_digo_dane_de_municipio,year
0,AP,0,1988-5-27,1988-5-27,6.628732408,-72.62708287,CR000038,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,2.0,0,0,1,0,0,68152,1988
1,AP,1,1988-11-12,1988-11-12,6.187082996,-72.47189235,CR000043,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,6.0,0,0,1,0,0,15183,1988
2,AP,2,1989-11-9,1989-11-9,5.498150801,-76.54521063,CR000056,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,1.0,0,0,1,0,0,27413,1989
3,AP,3,1992-2-12,1992-2-12,7.103619083,-77.76275092,CR000078,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,27372,1992
4,AP,4,1999-12-25,1999-12-25,4.713605767,-75.09793439,CR000186,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,1.0,0,0,1,0,0,73686,1999
5,AP,5,2000-8-30,2000-8-30,3.253095405,-76.22886987,CR000204,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,19455,2000
6,AP,6,2001-6-19,2001-6-19,4.272481672,-74.41482562,CR000238,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,25053,2001
7,AP,7,2001-9-28,2001-9-28,1.913360233,-76.85592449,CR000245,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,1.0,0,0,1,0,0,19022,2001
8,AP,8,2001-10-17,2001-10-17,4.496132932,-75.07474109,CR000248,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,3.0,0,0,1,0,0,73001,2001
9,AP,9,2002-7-17,2002-7-17,3.539036003,-74.89684475,CR000312,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,14.0,0,0,1,0,0,73236,2002
10,AP,10,2002-8-11,2002-8-11,2.45137136,-76.81077225,CR000324,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,19256,2002
11,AP,11,2000-11-19,2000-11-19,4.744809893,-74.53370501,CR002001,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,25596,2000
12,AP,12,2000-12-6,2000-12-6,3.875802437,-77.0117402,CR002003,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,6.0,0,0,1,0,0,76109,2000
13,AP,13,2000-12-19,2000-12-19,6.594592434,-75.01335058,CR002005,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,4.0,0,0,1,0,0,5890,2000
14,AP,14,2001-3-9,2001-3-9,1.669426894,-77.01392439,CR002010,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,6.0,0,0,1,0,0,52693,2001
15,AP,15,2001-3-31,2001-3-31,1.913360233,-76.85592449,CR002011,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,0.0,0,0,1,0,0,19022,2001
16,AP,16,2001-5-10,2001-5-10,1.601339314,-76.97053174,CR002013,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,52378,2001
17,AP,17,2001-6-6,2001-6-6,2.522447597,-75.31537288,CR002015,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,41020,2001
18,AP,18,2001-7-21,2001-7-21,1.837416404,-76.96631204,CR002017,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,0.0,0,0,1,0,0,19100,2001
19,AP,19,2001-8-17,2001-8-17,9.380228408,-75.26874889,CR002021,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,AGENTE DEL ESTADO,INFANTERÍA DE MARINA,GUERRILLA,FARC,2.0,0,0,1,0,0,70418,2001
20,AP,20,2001-10-10,2001-10-10,3.323918106,-76.23450174,CR002028,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0.0,0,0,1,0,0,76275,2001
21,AP,21,2001-10-25,2001-10-25,4.33503789,-75.703317,CR002030,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,63548,2001
22,AP,22,2001-12-2,2001-12-2,5.423680913,-75.70206971,CR002033,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,1.0,0,0,1,0,0,17614,2001
23,AP,23,2001-12-12,2001-12-12,2.549182984,-76.06350272,CR002034,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,3.0,0,0,1,0,0,19355,2001
24,AP,24,2002-1-25,2002-1-25,4.875071014,-75.17078682,CR002036,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,73461,2002
25,AP,25,2002-4-15,2002-4-15,1.643874302,-77.01977704,CR002042,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,52203,2002
26,AP,26,2002-5-15,2002-5-15,6.058306335,-75.18548101,CR002043,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,5197,2002
27,AP,27,2002-7-4,2002-7-4,7.366579569,-72.98423197,CR002046,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,68780,2002
28,AP,28,2002-7-29,2002-7-29,2.398212191,-78.19039205,CR002050,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,4.0,0,0,1,0,0,52390,2002
29,AP,29,2002-8-8,2002-8-8,1.290427202,-75.50696203,CR002051,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,18460,2002
30,AP,30,2002-10-29,2002-10-29,9.586907918,-74.82746263,CR002053,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,13212,2002
31,AP,31,2004-8-6,2004-8-6,8.40015189,-73.20605269,CR002062,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,54670,2004
32,AP,32,2003-7-9,2003-7-9,1.335351879,-77.59445713,CR002079,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,52678,2003
33,AP,33,2002-7-10,2002-7-10,2.025054002,-75.99517781,CR002083,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,41503,2002
34,AP,34,2001-9-28,2001-9-28,1.805263228,-75.88853156,CR002086,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,41006,2001
35,AP,35,1988-1-19,1988-1-19,2.846715932,-77.24769154,CR003002,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,4.0,0,0,1,0,0,19418,1988
36,AP,36,1988-1-23,1988-1-23,6.594592434,-75.01335058,CR003003,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,1.0,0,0,1,0,0,5890,1988
37,AP,37,1988-3-22,1988-3-22,2.785615005,-76.51863329,CR003005,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,3.0,0,0,1,0,0,19137,1988
38,AP,38,1988-3-30,1988-3-30,2.071843274,-75.6830171,CR003006,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,7.0,0,0,1,0,0,41298,1988
39,AP,39,1988-4-20,1988-4-20,1.251190563,-70.23475052,CR003007,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,10.0,0,0,1,0,0,97001,1988
40,AP,40,1988-6-11,1988-6-11,6.142896667,-75.18444508,CR003035,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,OTRA,,,0.0,0,0,1,0,0,5313,1988
41,AP,41,1988-6-4,1988-6-4,5.614550725,-75.62445888,CR003036,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,3.0,0,0,1,0,0,5856,1988
42,AP,42,1988-7-14,1988-7-14,2.179322405,-76.76320908,CR003037,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,M19,GUERRILLA,FARC,8.0,0,0,1,0,0,19392,1988
43,AP,43,1988-8-23,1988-8-23,7.813896829,-76.16846678,CR003038,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,COORDINADORA NACIONAL GUERRILLERA,,,38.0,0,0,1,0,0,23807,1988
44,AP,44,1988-8-30,1988-8-30,2.939755223,-75.58611594,CR003039,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,41676,1988
45,AP,45,1988-9-8,1988-9-8,11.14222657,-74.11788685,CR003040,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,5.0,0,0,1,0,0,47001,1988
46,AP,46,1988-10-5,1988-10-5,7.476720671,-73.92416855,CR003042,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,0.0,0,0,1,0,0,13670,1988
47,AP,47,1988-10-5,1988-10-5,7.349066144,-73.89933402,CR003043,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,1.0,0,0,1,0,0,68575,1988
48,AP,48,1988-12-4,1988-12-4,5.973868218,-75.3608659,CR003045,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,,,0.0,0,0,1,0,0,5400,1988
49,AP,49,1988-12-16,1988-12-16,6.916808512,-75.67473253,CR003046,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,EPL,,,0.0,0,0,1,0,0,5647,1988
50,AP,50,1989-2-10,1989-2-10,1.899975422,-76.67177213,CR003047,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,5.0,0,0,1,0,0,19693,1989
51,AP,51,1989-6-25,1989-6-25,5.973868218,-75.3608659,CR003048,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0.0,0,0,1,0,0,5400,1989
52,AP,52,1989-10-25,1989-10-25,7.740905158,-73.04874552,CR003050,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,2.0,0,0,1,0,0,54128,1989
53,AP,53,1990-1-16,1990-1-16,7.242875057,-76.4358754,CR003052,AGENTE DEL ESTADO,POLICÍA NACIONAL,GRUPO ARMADO NO DIRIMIDO,NO APLICA,,,4.0,0,0,0,0,0,5480,1990
54,AP,54,1990-4-7,1990-4-7,1.174218321,-76.87923491,CR003053,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,2.0,0,0,1,0,0,86755,1990
55,AP,55,1990-4-20,1990-4-20,2.45137136,-76.81077225,CR003054,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,19256,1990
56,AP,56,1990-6-5,1990-6-5,9.545351624,-75.31269631,CR003055,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0.0,0,0,1,0,0,70230,1990
57,AP,57,1990-9-13,1990-9-13,6.156172443,-71.76492254,CR003056,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,2.0,0,0,1,0,0,85125,1990
58,AP,58,1990-12-24,1990-12-24,6.187991569,-74.98795256,CR003062,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,2.0,0,0,1,0,0,5649,1990
59,AP,59,1990-12-27,1990-12-27,10.24429187,-73.14473008,CR003063,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,8.0,0,0,1,0,0,20750,1990
60,AP,60,1991-1-21,1991-1-21,8.40015189,-73.20605269,CR003064,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,0.0,0,0,1,0,0,54670,1991
61,AP,61,1991-2-5,1991-2-5,3.323918106,-76.23450174,CR003065,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,76275,1991
62,AP,62,1991-2-7,1991-2-7,7.64297044,-72.79887452,CR003066,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,0.0,0,0,1,0,0,54051,1991
63,AP,63,1991-3-6,1991-3-6,2.330161549,-72.62718599,CR003067,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,95025,1991
64,AP,64,1991-3-17,1991-3-17,3.407766466,-76.34642891,CR003068,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,7.0,0,0,1,0,0,76130,1991
65,AP,65,1991-3-20,1991-3-20,6.33964535,-73.61679327,CR003069,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,3.0,0,0,1,0,0,68720,1991
66,AP,66,1991-3-30,1991-3-30,6.814263455,-75.24001859,CR003070,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,3.0,0,0,1,0,0,5315,1991
67,AP,67,1991-4-17,1991-4-17,1.92946706,-76.21763745,CR003072,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,41359,1991
68,AP,68,1991-4-27,1991-4-27,7.280820473,-72.96879846,CR003073,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,1.0,0,0,1,0,0,68169,1991
69,AP,69,1991-5-16,1991-5-16,8.276306771,-73.86814048,CR003074,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,1.0,0,0,1,0,0,13473,1991
70,AP,70,1991-5-28,1991-5-28,3.912976052,-75.48090671,CR003075,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,73675,1991
71,AP,71,1991-7-5,1991-7-5,10.77208987,-73.14573636,CR003077,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,44650,1991
72,AP,72,1991-7-7,1991-7-7,1.913360233,-76.85592449,CR003078,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,4.0,0,0,1,0,0,19022,1991
73,AP,73,1991-7-8,1991-7-8,6.898494111,-76.17340916,CR003079,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,5842,1991
74,AP,74,1991-7-10,1991-7-10,8.937090811,-74.03901175,CR003080,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,5.0,0,0,1,0,0,13667,1991
75,AP,75,1991-10-17,1991-10-17,2.846715932,-77.24769154,CR003081,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,19418,1991
76,AP,76,1991-11-13,1991-11-13,4.309854412,-74.30545993,CR003082,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,25535,1991
77,AP,77,1992-4-18,1992-4-18,6.407716232,-72.44472932,CR003084,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,2.0,0,0,1,0,0,15244,1992
78,AP,78,1992-5-21,1992-5-21,3.220853836,-76.31329089,CR003085,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,19513,1992
79,AP,79,1992-7-2,1992-7-2,9.361189611,-73.60014444,CR003086,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0.0,0,0,1,0,0,20178,1992
80,AP,80,1991-8-15,1991-8-15,7.962854831,-74.05284001,CR003090,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,,,6.0,0,0,1,0,0,13688,1991
81,AP,81,1992-2-19,1992-2-19,6.676567272,-74.84004673,CR003091,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,5885,1992
82,AP,82,1992-11-12,1992-11-12,3.724181147,-76.26806789,CR003092,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,76306,1992
83,AP,83,1992-12-14,1992-12-14,8.436377338,-73.28740929,CR003094,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,3.0,0,0,1,0,0,54800,1992
84,AP,84,1992-12-24,1992-12-24,1.669426894,-77.01392439,CR003095,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,5.0,0,0,1,0,0,52693,1992
85,AP,85,1993-5-26,1993-5-26,2.785615005,-76.51863329,CR003097,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,19137,1993
86,AP,86,1993-7-16,1993-7-16,1.335351879,-77.59445713,CR003098,AGENTE DEL ESTADO,OTRO,GUERRILLA,FARC,,,0.0,0,0,1,0,0,52678,1993
87,AP,87,1994-1-17,1994-1-17,5.804666368,-73.97142307,CR003099,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,68271,1994
88,AP,88,1994-2-18,1994-2-18,7.538987137,-72.77257191,CR003100,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,2.0,0,0,1,0,0,54223,1994
89,AP,89,1994-3-7,1994-3-7,5.909821031,-72.78101116,CR003101,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,15790,1994
90,AP,90,1994-3-20,1994-3-20,6.885174591,-75.33511597,CR003102,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,5.0,0,0,1,0,0,5038,1994
91,AP,91,1994-5-4,1994-5-4,6.680808016,-75.95215756,CR003103,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,5306,1994
92,AP,92,1994-5-8,1994-5-8,4.693578672,-73.52016136,CR003104,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,25293,1994
93,AP,93,1994-6-7,1994-6-7,7.021017918,-75.91034556,CR003105,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,5543,1994
94,AP,94,1994-7-19,1994-7-19,4.720344522,-73.96974496,CR003106,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,25377,1994
95,AP,95,1994-8-7,1994-8-7,1.335134955,-74.84719837,CR003107,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,5.0,0,0,1,0,0,18150,1994
96,AP,96,1994-8-19,1994-8-19,4.348314659,-74.45234352,CR003109,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,25805,1994
97,AP,97,1995-2-2,1995-2-2,7.021017918,-75.91034556,CR003110,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,5543,1995
98,AP,98,1996-3-6,1996-3-6,2.449548194,-77.97908278,CR003112,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,52696,1996
99,AP,99,1996-5-28,1996-5-28,5.420887071,-71.73292506,CR003115,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,3.0,0,0,1,0,0,85325,1996
100,AP,100,1996-7-9,1996-7-9,4.329825602,-73.86311388,CR003116,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,25594,1996
101,AP,101,1996-7-13,1996-7-13,4.298023124,-75.09837303,CR003117,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,73678,1996
102,AP,102,1996-8-6,1996-8-6,3.8806386,-73.77033863,CR003118,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,50318,1996
103,AP,103,1996-8-14,1996-8-14,5.74474718,-75.97554408,CR003120,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0.0,0,0,1,0,0,5091,1996
104,AP,104,1996-8-29,1996-8-29,7.021017918,-75.91034556,CR003121,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,5543,1996
105,AP,105,1996-8-30,1996-8-30,3.016053901,-76.48537029,CR003122,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,3.0,0,0,1,0,0,19698,1996
106,AP,106,1996-8-30,1996-8-30,6.533179982,-72.69919959,CR003124,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,3.0,0,0,1,0,0,68147,1996
107,AP,107,1996-10-20,1996-10-20,6.50017746,-72.73897793,CR003125,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,15218,1996
108,AP,108,1997-1-12,1997-1-12,3.034070778,-76.40848704,CR003126,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,19142,1997
109,AP,109,1997-1-13,1997-1-13,10.40157506,-74.1079065,CR003127,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,4.0,0,0,1,0,0,47288,1997
110,AP,110,1997-2-7,1997-2-7,8.416749094,-73.34014448,CR003128,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,54720,1997
111,AP,111,1997-2-9,1997-2-9,2.798130826,-76.48444786,CR003129,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,19137,1997
112,AP,112,1997-2-14,1997-2-14,9.159672619,-75.04942002,CR003130,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,DISIDENCIA ELN,,,2.0,0,0,1,0,0,70235,1997
113,AP,113,1997-2-26,1997-2-26,5.562687048,-72.57777012,CR003131,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,2.0,0,0,1,0,0,15377,1997
114,AP,114,1997-3-8,1997-3-8,4.254678867,-74.0030419,CR003132,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,25339,1997
115,AP,115,1997-3-31,1997-3-31,3.253095405,-76.22886987,CR003133,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,"DISIDENCIA M19 ""JAIME BATEMAN CAYÓN""",0.0,0,0,1,0,0,19455,1997
116,AP,116,1997-4-4,1997-4-4,5.21431175,-72.87023558,CR003134,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,85015,1997
117,AP,117,1997-5-9,1997-5-9,4.088960943,-74.47817821,CR003135,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,25506,1997
118,AP,118,1997-6-30,1997-6-30,7.954176376,-73.94731196,CR003136,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,3.0,0,0,1,0,0,13744,1997
119,AP,119,1997-7-10,1997-7-10,2.641366768,-75.97196451,CR003138,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,19517,1997
120,AP,120,1990-4-9,1990-4-9,8.40015189,-73.20605269,CR003141,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,14.0,0,0,1,0,0,54670,1990
121,AP,121,1991-10-8,1991-10-8,5.486337615,-70.41042001,CR003142,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1.0,0,0,1,0,0,99524,1991
122,AP,122,1988-1-30,1988-1-30,7.740905158,-73.04874552,CR003143,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,2.0,0,0,1,0,0,54128,1988
123,AP,123,2006-1-13,2006-1-13,1.472636197,-77.58071165,CR003146,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,6.0,0,0,1,0,0,52385,2006
124,AP,124,2005-4-14,2005-4-14,2.951450409,-76.27112721,CR005010,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,3.0,0,0,1,0,0,19821,2005
125,AP,125,2005-7-3,2005-7-3,2.798130826,-76.48444786,CR005011,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,19137,2005
126,AP,126,1999-8-6,1999-8-6,6.344093685,-72.81675984,CR007055,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,GUERRILLA,ELN,0.0,0,0,1,0,0,68502,1999
127,AP,127,1999-8-24,1999-8-24,2.623338254,-76.57088427,CR007059,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,19130,1999
128,AP,128,1999-8-31,1999-8-31,6.156172443,-71.76492254,CR007060,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,85125,1999
129,AP,129,1999-10-15,1999-10-15,2.349976425,-76.68423879,CR007063,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0.0,0,0,1,0,0,19807,1999
130,AP,130,1999-11-16,1999-11-16,3.153198542,-75.05427025,CR007064,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,6.0,0,0,1,0,0,41078,1999
