"","dataset","event","date","latitude","longitude","relcase_tax","victims_tax","clash_tax","govattack_tax","guerrattack_tax","parattack_tax","posdattack_tax","c_digo_dane_de_municipio","year"
"27780","ABforMELTT",27748,2012-10-19,3.4198274085,-76.2418202275,NA,0,0,0,1,0,0,76563,2012
"27781","ABforMELTT",27749,2012-10-19,2.7778373466,-76.3238781841,NA,0,1,0,0,0,0,19364,2012
"27782","ABforMELTT",27750,2012-10-19,3.0340707783,-76.4084870416,NA,0,1,0,0,0,0,19142,2012
"27783","ABforMELTT",27751,2012-10-19,0.5050467219,-76.4972728472,NA,6,0,0,2,0,0,86568,2012
"27784","ABforMELTT",27752,2012-10-19,5.2641399492,-76.5587660173,NA,0,1,0,0,0,0,27787,2012
"27785","ABforMELTT",27753,2012-10-19,6.2222454605,-77.4027503497,NA,15,0,1,0,0,0,27075,2012
"27786","ABforMELTT",27754,2012-10-19,1.6789969212,-78.7919242146,NA,0,0,0,1,0,0,52835,2012
"27787","ABforMELTT",2444,2012-10-20,2.7545585672,-76.6292205639,"CR048170",1,0,0,1,0,0,19473,2012
"27788","ABforMELTT",27755,2012-10-20,8.372019694,-73.0771172698,NA,0,1,0,0,0,0,54344,2012
"27789","ABforMELTT",27756,2012-10-20,3.7230683757,-75.4807430536,NA,1,0,0,1,0,0,73168,2012
"27790","ABforMELTT",27757,2012-10-21,2.9397436759,-73.2065133275,NA,0,1,0,0,0,0,50590,2012
"27791","ABforMELTT",27758,2012-10-21,8.4703689333,-73.3372084478,NA,0,1,0,0,0,0,54206,2012
"27792","ABforMELTT",27759,2012-10-21,7.5801208146,-75.4014059617,NA,0,1,0,0,0,0,5790,2012
"27793","ABforMELTT",27760,2012-10-21,6.246715564,-75.581713332,NA,3,0,0,0,0,0,5001,2012
"27794","ABforMELTT",27761,2012-10-21,3.8203005599,-76.2405924074,NA,1,1,0,0,0,0,76318,2012
"27795","ABforMELTT",27762,2012-10-21,1.4726361966,-77.5807116469,NA,0,1,0,0,0,0,52385,2012
"27796","ABforMELTT",27763,2012-10-21,0.8671396278,-77.6335044303,NA,0,1,0,0,0,0,52585,2012
"27797","ABforMELTT",27764,2012-10-21,0.8277342414,-77.6464007453,NA,1,2,0,0,0,0,52356,2012
"27798","ABforMELTT",1452,2012-10-22,2.1782142699,-73.7870688164,"CR019732",0,1,0,0,0,0,50350,2012
"27799","ABforMELTT",1453,2012-10-22,7.0269814147,-71.426751178,"CR019733",3,1,0,1,0,0,81065,2012
"27800","ABforMELTT",1454,2012-10-22,3.7230683757,-75.4807430536,"CR019734",0,1,0,1,0,0,73168,2012
"27801","ABforMELTT",27765,2012-10-22,7.0269814147,-71.426751178,NA,3,1,0,0,0,0,81065,2012
"27802","ABforMELTT",27766,2012-10-22,3.1257520996,-73.7511667597,NA,0,1,0,0,0,0,50711,2012
"27803","ABforMELTT",27767,2012-10-22,7.0747076685,-75.1483484246,NA,0,0,0,1,0,0,5040,2012
"27804","ABforMELTT",27768,2012-10-22,7.9737772443,-75.4168181275,NA,0,1,0,0,0,0,23466,2012
"27805","ABforMELTT",27769,2012-10-22,2.7545585672,-76.6292205639,NA,0,1,0,0,0,0,19473,2012
"27806","ABforMELTT",27770,2012-10-22,2.9597015369,-76.6934471137,NA,1,1,0,0,0,0,19780,2012
"27807","ABforMELTT",27771,2012-10-22,0.6638168985,-76.8730276879,NA,1,1,0,0,0,0,86320,2012
"27808","ABforMELTT",601,2012-10-23,3.0160539008,-76.4853702902,"CR010043",0,0,0,1,0,0,19698,2012
"27809","ABforMELTT",27772,2012-10-23,7.9737772443,-75.4168181275,NA,1,0,0,0,0,0,23466,2012
"27810","ABforMELTT",27773,2012-10-23,7.8888348148,-75.6717997497,NA,1,1,0,0,0,0,23580,2012
"27811","ABforMELTT",27774,2012-10-23,8.1703786843,-76.0596965873,NA,0,1,0,0,0,0,23807,2012
"27812","ABforMELTT",27775,2012-10-23,7.0003219398,-76.2629766474,NA,0,1,0,0,0,0,5234,2012
"27813","ABforMELTT",27776,2012-10-23,2.4513713597,-76.8107722487,NA,0,1,0,0,0,0,19256,2012
"27814","ABforMELTT",27777,2012-10-23,8.5114059515,-77.28009788,NA,0,1,0,0,0,0,27006,2012
"27815","ABforMELTT",1455,2012-10-24,3.5638340194,-73.7940127553,"CR019735",0,1,0,0,0,0,50251,2012
"27816","ABforMELTT",2445,2012-10-24,3.5906357374,-75.382534257,"CR048173",1,1,0,0,0,0,73067,2012
"27817","ABforMELTT",27778,2012-10-24,6.283851501,-71.0977428589,NA,0,1,0,0,0,0,81591,2012
"27818","ABforMELTT",27779,2012-10-24,6.2949949141,-73.0408167488,NA,0,1,0,0,0,0,68217,2012
"27819","ABforMELTT",1456,2012-10-25,3.1738154571,-76.2613141858,"CR019736",0,1,0,0,0,0,19212,2012
"27820","ABforMELTT",27780,2012-10-25,7.0269814147,-71.426751178,NA,0,0,0,0,0,0,81065,2012
"27821","ABforMELTT",27781,2012-10-25,6.4493794856,-71.7586108633,NA,0,0,0,1,0,0,81794,2012
"27822","ABforMELTT",27782,2012-10-25,7.9628548306,-74.0528400072,NA,1,1,0,0,0,0,13688,2012
"27823","ABforMELTT",27783,2012-10-25,4.6274736184,-75.096450741,NA,0,1,0,0,0,0,73043,2012
"27824","ABforMELTT",27784,2012-10-25,3.3239181063,-76.2345017444,NA,0,1,0,0,0,0,76275,2012
"27825","ABforMELTT",27785,2012-10-25,2.9514504091,-76.271127213,NA,0,1,0,0,0,0,19821,2012
"27826","ABforMELTT",27786,2012-10-25,0.6638168985,-76.8730276879,NA,0,1,0,0,0,0,86320,2012
"27827","ABforMELTT",27787,2012-10-25,1.8374164035,-76.9663120354,NA,0,1,0,0,0,0,19100,2012
"27828","ABforMELTT",1457,2012-10-26,1.2798978961,-75.2055773595,"CR019737",0,1,0,1,0,0,18410,2012
"27829","ABforMELTT",27788,2012-10-26,7.8474874315,-72.4700673416,NA,0,1,0,0,0,0,54874,2012
"27830","ABforMELTT",27789,2012-10-26,8.4703689333,-73.3372084478,NA,0,1,0,0,0,0,54206,2012
"27831","ABforMELTT",27790,2012-10-26,7.7828770447,-75.2055840622,NA,1,1,0,0,0,0,5120,2012
"27832","ABforMELTT",27791,2012-10-26,3.4198274085,-76.2418202275,NA,0,1,0,1,0,0,76563,2012
"27833","ABforMELTT",27792,2012-10-26,7.8834174058,-76.6259606537,NA,0,0,0,1,0,0,5045,2012
"27834","ABforMELTT",597,2012-10-27,3.5906357374,-75.382534257,"CR010037",0,0,0,0,0,0,73067,2012
"27835","ABforMELTT",27793,2012-10-27,2.1782142699,-73.7870688164,NA,0,1,0,0,0,0,50350,2012
"27836","ABforMELTT",27794,2012-10-27,3.5259198448,-74.0240219993,NA,0,1,0,0,0,0,50400,2012
"27837","ABforMELTT",27795,2012-10-27,1.3351349549,-74.8471983686,NA,0,1,0,0,0,0,18150,2012
"27838","ABforMELTT",27796,2012-10-27,3.7230683757,-75.4807430536,NA,0,1,0,0,0,0,73168,2012
"27839","ABforMELTT",27797,2012-10-27,3.3239181063,-76.2345017444,NA,0,1,0,0,0,0,76275,2012
"27840","ABforMELTT",27798,2012-10-27,3.8203005599,-76.2405924074,NA,1,1,0,0,0,0,76318,2012
"27841","ABforMELTT",27799,2012-10-27,7.8834174058,-76.6259606537,NA,0,1,0,0,0,0,5045,2012
"27842","ABforMELTT",27800,2012-10-27,8.089116411,-76.7291584376,NA,0,1,0,0,0,0,5837,2012
"27843","ABforMELTT",27801,2012-10-28,3.3239181063,-76.2345017444,NA,0,1,0,0,0,0,76275,2012
"27844","ABforMELTT",27802,2012-10-28,2.7545585672,-76.6292205639,NA,0,1,0,0,0,0,19473,2012
"27845","ABforMELTT",27803,2012-10-29,3.866161619,-67.9188368372,NA,0,1,0,0,0,0,94001,2012
"27846","ABforMELTT",27804,2012-10-29,6.4493794856,-71.7586108633,NA,0,1,0,0,0,0,81794,2012
"27847","ABforMELTT",27805,2012-10-29,1.3351349549,-74.8471983686,NA,1,1,0,0,0,0,18150,2012
"27848","ABforMELTT",27806,2012-10-29,1.5703732827,-75.3261234569,NA,1,0,0,0,0,0,18256,2012
"27849","ABforMELTT",595,2012-10-30,8.0820136662,-72.8007583831,"CR010033",0,0,0,0,0,0,54720,2012
"27850","ABforMELTT",27807,2012-10-30,7.0269814147,-71.426751178,NA,0,0,0,0,0,0,81065,2012
"27851","ABforMELTT",27808,2012-10-30,8.4363773379,-73.2874092881,NA,1,1,0,0,0,0,54800,2012
"27852","ABforMELTT",27809,2012-10-30,1.3351349549,-74.8471983686,NA,0,1,0,0,0,0,18150,2012
"27853","ABforMELTT",27810,2012-10-30,2.9514504091,-76.271127213,NA,0,2,0,0,0,0,19821,2012
"27854","ATforMELTT",146,2012-10-30,2.115670227,-76.98097859,"CR2017203550",0,0,0,1,0,0,19532,2012
"27855","ABforMELTT",1458,2012-10-31,1.9089350729,-75.1574887391,"CR019738",0,1,0,0,0,0,18592,2012
"27856","ABforMELTT",27811,2012-10-31,7.0269814147,-71.426751178,NA,1,1,0,0,0,0,81065,2012
"27857","ABforMELTT",27812,2012-10-31,6.4493794856,-71.7586108633,NA,0,1,0,0,0,0,81794,2012
"27858","ABforMELTT",27813,2012-10-31,6.4493794856,-71.7586108633,NA,0,1,0,0,0,0,81794,2012
"27859","ABforMELTT",27814,2012-10-31,1.3375740431,-71.9505431671,NA,0,1,0,0,0,0,95200,2012
"27860","ABforMELTT",27815,2012-10-31,3.2396529967,-74.3515453533,NA,0,1,0,0,0,0,50370,2012
"27861","ABforMELTT",27816,2012-10-31,3.7230683757,-75.4807430536,NA,0,1,0,0,0,0,73168,2012
"27862","ABforMELTT",27817,2012-10-31,2.7545585672,-76.6292205639,NA,0,1,0,0,0,0,19473,2012
"27863","ATforMELTT",204,2012-10-31,3.419827409,-76.24182023,NA,2,0,0,1,0,0,76563,2012
"27864","ABforMELTT",27818,2012-11-01,1.3375740431,-71.9505431671,NA,0,1,0,0,0,0,95200,2012
"27865","ABforMELTT",27819,2012-11-01,7.3783156005,-73.9146502355,NA,0,1,0,0,0,0,13160,2012
"27866","ABforMELTT",27820,2012-11-01,7.4767206715,-73.924168553,NA,3,1,0,0,0,0,13670,2012
"27867","ABforMELTT",27821,2012-11-01,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2012
"27868","ABforMELTT",27822,2012-11-01,3.7230683757,-75.4807430536,NA,0,0,0,1,0,0,73168,2012
"27869","ABforMELTT",27823,2012-11-01,1.117197782,-76.3257642468,NA,0,1,0,0,0,0,19533,2012
"27870","ABforMELTT",1459,2012-11-02,7.5801208146,-75.4014059617,"CR019739",0,1,0,0,0,0,5790,2012
"27871","ABforMELTT",27824,2012-11-02,2.9397436759,-73.2065133275,NA,0,1,0,0,0,0,50590,2012
"27872","ABforMELTT",27825,2012-11-02,3.2396529967,-74.3515453533,NA,0,1,0,0,0,0,50370,2012
"27873","ABforMELTT",27826,2012-11-02,1.3351349549,-74.8471983686,NA,0,1,0,0,0,0,18150,2012
"27874","ABforMELTT",27827,2012-11-02,3.7230683757,-75.4807430536,NA,0,1,0,0,0,0,73168,2012
"27875","ABforMELTT",27828,2012-11-02,2.9514504091,-76.271127213,NA,0,1,0,0,0,0,19821,2012
"27876","ABforMELTT",27829,2012-11-02,3.138,-76.701,NA,0,1,0,0,0,0,76364,2012
"27877","ABforMELTT",1460,2012-11-03,3.0340707783,-76.4084870416,"CR019740",0,1,0,1,0,0,19142,2012
"27878","ABforMELTT",27830,2012-11-03,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2012
"27879","ABforMELTT",27831,2012-11-03,6.643326001,-75.4607450191,NA,0,1,0,0,0,0,5686,2012
"27880","ABforMELTT",27832,2012-11-03,3.4198274085,-76.2418202275,NA,0,0,0,1,0,0,76563,2012
"27881","ABforMELTT",27833,2012-11-03,3.0340707783,-76.4084870416,NA,1,0,0,1,0,0,19142,2012
"27882","ABforMELTT",788,2012-11-04,5.1355736285,-77.3550161306,"CR013339",2,0,0,0,0,1,27077,2012
"27883","ABforMELTT",2015,2012-11-04,3.1738154571,-76.2613141858,"CR022112",0,1,0,0,0,0,19212,2012
"27884","ABforMELTT",2530,2012-11-04,5.1355736285,-77.3550161306,"CR048467",2,0,0,0,0,0,27077,2012
"27885","ABforMELTT",27834,2012-11-04,7.17162903,-75.7646731654,NA,0,1,0,0,0,0,5361,2012
"27886","ABforMELTT",27835,2012-11-04,3.1738154571,-76.2613141858,NA,0,1,0,0,0,0,19212,2012
"27887","ABforMELTT",27836,2012-11-04,3.4144143046,-76.5215651508,NA,0,0,0,0,0,0,76001,2012
"27888","ABforMELTT",27837,2012-11-04,2.7545585672,-76.6292205639,NA,0,1,0,0,0,0,19473,2012
"27889","ABforMELTT",27838,2012-11-04,1.670345194,-78.1398949317,NA,0,0,0,1,0,0,52079,2012
"27890","ATforMELTT",75,2012-11-04,2.040478768,-77.21589814,"CR005172",0,0,0,1,0,0,19075,2012
"27891","ABforMELTT",1461,2012-11-05,7.0003219398,-76.2629766474,"CR019741",0,1,0,0,0,0,5234,2012
"27892","ABforMELTT",2446,2012-11-05,2.7778373466,-76.3238781841,"CR048174",0,0,0,0,0,0,19364,2012
"27893","ABforMELTT",27839,2012-11-05,2.1782142699,-73.7870688164,NA,0,1,0,0,0,0,50350,2012
"27894","ABforMELTT",27840,2012-11-05,3.2396529967,-74.3515453533,NA,0,1,0,0,0,0,50370,2012
"27895","ABforMELTT",27841,2012-11-05,7.5801208146,-75.4014059617,NA,0,1,0,1,0,0,5790,2012
"27896","ABforMELTT",27842,2012-11-05,3.7230683757,-75.4807430536,NA,0,1,0,0,0,0,73168,2012
"27897","ABforMELTT",27843,2012-11-05,1.2904272018,-75.506962028,NA,0,0,0,0,0,0,18460,2012
"27898","ABforMELTT",27844,2012-11-05,1.1945830321,-75.7065835254,NA,0,1,0,0,0,0,18860,2012
"27899","ABforMELTT",27845,2012-11-05,2.7545585672,-76.6292205639,NA,2,1,0,0,0,0,19473,2012
"27900","ABforMELTT",27846,2012-11-05,1.1408389701,-77.8644282911,NA,0,0,0,1,0,0,52435,2012
"27901","ABforMELTT",27847,2012-11-05,2.477550593,-78.1098489985,NA,0,0,0,1,0,0,52250,2012
"27902","ABforMELTT",27848,2012-11-05,1.670345194,-78.1398949317,NA,0,0,0,0,0,0,52079,2012
"27903","ABforMELTT",27849,2012-11-05,1.8071172501,-78.7638541478,NA,0,1,0,0,0,0,52835,2012
"27904","ABforMELTT",2448,2012-11-06,1.1945830321,-75.7065835254,"CR048178",1,1,0,0,0,0,18860,2012
"27905","ABforMELTT",27850,2012-11-06,11.1574886487,-72.5985216275,NA,0,0,0,0,0,0,44035,2012
"27906","ABforMELTT",27851,2012-11-06,0.3069422954,-76.0127562438,NA,0,1,0,0,0,0,86573,2012
"27907","ABforMELTT",27852,2012-11-06,0.5050467219,-76.4972728472,NA,0,0,1,0,0,0,86568,2012
"27908","ABforMELTT",27853,2012-11-06,2.9597015369,-76.6934471137,NA,2,1,0,0,0,0,19780,2012
"27909","ABforMELTT",27854,2012-11-06,2.4513713597,-76.8107722487,NA,2,1,0,0,0,0,19256,2012
"27910","ABforMELTT",27855,2012-11-06,1.8071172501,-78.7638541478,NA,1,0,0,1,0,0,52835,2012
"27911","ABforMELTT",596,2012-11-07,2.4825033906,-76.5740646841,"CR010035",0,0,0,0,0,0,19001,2012
"27912","ABforMELTT",27856,2012-11-07,8.510578756,-73.4466871194,NA,0,0,0,1,0,0,54245,2012
"27913","ABforMELTT",27857,2012-11-07,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2012
"27914","ABforMELTT",27858,2012-11-07,1.6179229304,-75.6085604324,NA,0,1,0,0,0,0,18001,2012
"27915","ABforMELTT",27859,2012-11-08,3.1257520996,-73.7511667597,NA,0,1,0,0,0,0,50711,2012
"27916","ABforMELTT",27860,2012-11-08,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2012
"27917","ABforMELTT",27861,2012-11-08,3.2530954052,-76.2288698651,NA,0,0,1,0,0,0,19455,2012
"27918","ABforMELTT",27862,2012-11-08,2.9514504091,-76.271127213,NA,0,0,0,0,0,0,19821,2012
"27919","ABforMELTT",27863,2012-11-09,6.4493794856,-71.7586108633,NA,0,0,0,1,0,0,81794,2012
"27920","ABforMELTT",27864,2012-11-09,1.9089350729,-75.1574887391,NA,1,1,0,0,0,0,18592,2012
"27921","ABforMELTT",27865,2012-11-09,3.3239181063,-76.2345017444,NA,0,1,0,0,0,0,76275,2012
"27922","ABforMELTT",27866,2012-11-09,3.0340707783,-76.4084870416,NA,0,1,0,0,0,0,19142,2012
"27923","ABforMELTT",27867,2012-11-09,1.9345162138,-77.306213783,NA,0,1,0,0,0,0,52405,2012
"27924","ABforMELTT",2450,2012-11-10,3.067538095,-75.1387730361,"CR048182",1,1,0,0,0,0,41799,2012
"27925","ABforMELTT",2451,2012-11-10,2.4513713597,-76.8107722487,"CR048183",1,1,0,0,0,0,19256,2012
"27926","ABforMELTT",27868,2012-11-10,7.0269814147,-71.426751178,NA,0,1,0,1,0,0,81065,2012
"27927","ABforMELTT",27869,2012-11-10,2.9356044149,-75.2777225856,NA,0,1,0,0,0,0,41001,2012
"27928","ABforMELTT",27870,2012-11-10,1.6179229304,-75.6085604324,NA,0,1,0,0,0,0,18001,2012
"27929","ABforMELTT",27871,2012-11-10,3.2530954052,-76.2288698651,NA,0,1,0,0,0,0,19455,2012
"27930","ABforMELTT",27872,2012-11-10,3.1402413828,-76.2971039594,NA,0,1,0,0,0,0,19212,2012
"27931","ABforMELTT",27873,2012-11-10,3.1200903844,-76.3099414497,NA,0,1,0,0,0,0,19142,2012
"27932","ABforMELTT",27874,2012-11-10,3.0340707783,-76.4084870416,NA,1,1,0,0,0,0,19142,2012
"27933","ABforMELTT",27875,2012-11-10,6.1111754682,-76.7064725525,NA,0,1,0,0,0,0,27425,2012
"27934","ABforMELTT",27876,2012-11-10,6.1111754682,-76.7064725525,NA,0,1,0,0,0,0,27425,2012
"27935","ABforMELTT",27877,2012-11-10,5.9948354712,-76.7824142234,NA,0,1,0,0,0,0,27425,2012
"27936","ABforMELTT",27878,2012-11-10,1.5700477668,-77.280221597,NA,0,1,0,0,0,0,52786,2012
"27937","ABforMELTT",598,2012-11-11,2.9597015369,-76.6934471137,"CR010038",0,0,0,1,0,0,19780,2012
"27938","ABforMELTT",1462,2012-11-11,7.1148829474,-75.5481302168,"CR019742",1,1,0,1,0,0,5107,2012
"27939","ABforMELTT",27879,2012-11-11,1.3351349549,-74.8471983686,NA,0,1,0,0,0,0,18150,2012
"27940","ABforMELTT",27880,2012-11-11,3.5906357374,-75.382534257,NA,1,1,0,0,0,0,73067,2012
"27941","ABforMELTT",27881,2012-11-11,8.1703786843,-76.0596965873,NA,1,0,0,1,0,0,23807,2012
"27942","ABforMELTT",27882,2012-11-11,1.6281387198,-77.4592653857,NA,0,0,0,1,0,0,52540,2012
"27943","ABforMELTT",27883,2012-11-12,3.2396529967,-74.3515453533,NA,2,1,0,0,0,0,50370,2012
"27944","ABforMELTT",27884,2012-11-12,2.1197861313,-74.7673405755,NA,0,0,0,1,0,0,18753,2012
"27945","ABforMELTT",27885,2012-11-12,7.4885830746,-74.8670747123,NA,0,0,0,1,0,0,5895,2012
"27946","ABforMELTT",27886,2012-11-12,3.1738154571,-76.2613141858,NA,0,1,0,0,0,0,19212,2012
"27947","ABforMELTT",27887,2012-11-12,5.7249952142,-76.6090015155,NA,0,1,0,0,0,0,27001,2012
"27948","ABforMELTT",27888,2012-11-12,0.4239040926,-76.905968795,NA,0,1,0,0,0,0,86865,2012
"27949","ABforMELTT",1463,2012-11-13,3.2396529967,-74.3515453533,"CR019743",0,1,0,0,0,0,50370,2012
"27950","ABforMELTT",2452,2012-11-13,7.0773585444,-70.7463503062,"CR048186",0,1,0,0,0,0,81001,2012
"27951","ABforMELTT",27889,2012-11-13,6.4493794856,-71.7586108633,NA,1,0,0,1,0,0,81794,2012
"27952","ABforMELTT",27890,2012-11-13,1.2798978961,-75.2055773595,NA,0,1,0,0,0,0,18410,2012
"27953","ABforMELTT",2335,2012-11-14,3.2530954052,-76.2288698651,"CR047794",0,1,0,0,0,0,19455,2012
"27954","ABforMELTT",27891,2012-11-14,8.4363773379,-73.2874092881,NA,0,0,0,1,0,0,54800,2012
"27955","ABforMELTT",27892,2012-11-14,3.3239181063,-76.2345017444,NA,0,1,0,0,0,0,76275,2012
"27956","ABforMELTT",27893,2012-11-14,3.3239181063,-76.2345017444,NA,0,1,0,0,0,0,76275,2012
"27957","ABforMELTT",27894,2012-11-14,2.5109733932,-76.2890224168,NA,0,0,0,1,0,0,19824,2012
"27958","ABforMELTT",27895,2012-11-14,3.1200903844,-76.3099414497,NA,1,1,0,0,0,0,19142,2012
"27959","ABforMELTT",27896,2012-11-14,2.7778373466,-76.3238781841,NA,0,0,0,0,0,0,19364,2012
"27960","ABforMELTT",27897,2012-11-14,2.5102291925,-76.4024425093,NA,0,0,0,0,0,0,19824,2012
"27961","ABforMELTT",27898,2012-11-14,1.1408389701,-77.8644282911,NA,0,1,0,0,0,0,52435,2012
"27962","ABforMELTT",27899,2012-11-15,2.8964391368,-72.1356448727,NA,0,1,0,0,0,0,50325,2012
"27963","ABforMELTT",27900,2012-11-15,3.2396529967,-74.3515453533,NA,0,1,0,0,0,0,50370,2012
"27964","ABforMELTT",27901,2012-11-15,7.0796396792,-74.7015910715,NA,2,0,1,0,0,0,5736,2012
"27965","ABforMELTT",27902,2012-11-16,0.3069422954,-76.0127562438,NA,3,1,0,0,0,0,86573,2012
"27966","ABforMELTT",27903,2012-11-16,8.1703786843,-76.0596965873,NA,0,0,0,1,0,0,23807,2012
"27967","ABforMELTT",27904,2012-11-16,1.3353518786,-77.5944571324,NA,0,1,0,0,0,0,52678,2012
"27968","ABforMELTT",604,2012-11-17,8.576771365,-73.0948459237,"CR010050",0,0,0,0,0,0,54250,2012
"27969","ABforMELTT",27905,2012-11-17,8.576771365,-73.0948459237,NA,0,0,0,1,0,0,54250,2012
"27970","ABforMELTT",27906,2012-11-17,3.1257520996,-73.7511667597,NA,0,1,0,0,0,0,50711,2012
"27971","ABforMELTT",27907,2012-11-17,3.7230683757,-75.4807430536,NA,0,0,0,0,0,0,73168,2012
"27972","ABforMELTT",27908,2012-11-17,3.1738154571,-76.2613141858,NA,0,1,0,0,0,0,19212,2012
"27973","ABforMELTT",27909,2012-11-17,2.7545585672,-76.6292205639,NA,2,1,0,0,0,0,19473,2012
"27974","ABforMELTT",27910,2012-11-17,2.4513713597,-76.8107722487,NA,0,1,0,0,0,0,19256,2012
"27975","ABforMELTT",1464,2012-11-18,2.9597015369,-76.6934471137,"CR019744",0,1,0,0,0,0,19780,2012
"27976","ABforMELTT",27911,2012-11-18,7.0269814147,-71.426751178,NA,2,0,0,1,0,0,81065,2012
"27977","ABforMELTT",27912,2012-11-18,2.2744009104,-71.7723196645,NA,0,1,0,0,0,0,95001,2012
"27978","ABforMELTT",27913,2012-11-18,3.5259198448,-74.0240219993,NA,0,1,0,0,0,0,50400,2012
"27979","ABforMELTT",27914,2012-11-18,3.2396529967,-74.3515453533,NA,0,1,0,0,0,0,50370,2012
"27980","ABforMELTT",27915,2012-11-18,6.9123047264,-75.0825242787,NA,0,0,0,1,0,0,5031,2012
"27981","ABforMELTT",27916,2012-11-18,7.9737772443,-75.4168181275,NA,0,0,0,1,0,0,23466,2012
"27982","ABforMELTT",27917,2012-11-18,0.3069422954,-76.0127562438,NA,0,1,0,0,0,0,86573,2012
"27983","ABforMELTT",27918,2012-11-18,3.3239181063,-76.2345017444,NA,0,1,0,0,0,0,76275,2012
"27984","ABforMELTT",27919,2012-11-18,3.3239181063,-76.2345017444,NA,0,0,0,0,0,0,76275,2012
"27985","ABforMELTT",27920,2012-11-18,3.1738154571,-76.2613141858,NA,0,1,0,0,0,0,19212,2012
"27986","ABforMELTT",27921,2012-11-18,5.0910032081,-76.650682657,NA,0,0,0,0,0,0,27205,2012
"27987","ABforMELTT",27922,2012-11-18,5.1192787759,-76.6597099615,NA,0,1,0,0,0,0,27205,2012
"27988","ABforMELTT",27923,2012-11-18,2.4513713597,-76.8107722487,NA,0,1,0,0,0,0,19256,2012
"27989","ABforMELTT",27924,2012-11-18,3.8758024367,-77.0117402003,NA,0,0,0,0,0,0,76109,2012
"27990","ABforMELTT",1465,2012-11-19,1.670345194,-78.1398949317,"CR019745",0,1,0,1,0,0,52079,2012
"27991","ABforMELTT",1466,2012-11-19,7.4387123838,-74.6893941583,"CR019746",1,1,0,1,0,0,5250,2012
"27992","ABforMELTT",27925,2012-11-19,6.4493794856,-71.7586108633,NA,0,1,0,0,0,0,81794,2012
"27993","ABforMELTT",27926,2012-11-19,1.3375740431,-71.9505431671,NA,0,1,0,0,0,0,95200,2012
"27994","ABforMELTT",27927,2012-11-19,8.576771365,-73.0948459237,NA,0,0,0,1,0,0,54250,2012
"27995","ABforMELTT",27928,2012-11-19,0.9629224385,-76.4085215423,NA,0,0,0,1,0,0,86571,2012
"27996","ABforMELTT",27929,2012-11-19,5.9948354712,-76.7824142234,NA,0,1,0,0,0,0,27425,2012
"27997","ABforMELTT",27930,2012-11-20,6.9123047264,-75.0825242787,NA,0,0,0,1,0,0,5031,2012
"27998","ABforMELTT",27931,2012-11-20,3.1200903844,-76.3099414497,NA,0,1,0,0,0,0,19142,2012
"27999","ABforMELTT",1467,2012-11-21,7.4736605529,-75.2635124843,"CR019747",0,1,0,0,0,0,5790,2012
"28000","ABforMELTT",27932,2012-11-21,3.5259198448,-74.0240219993,NA,0,1,0,0,0,0,50400,2012
"28001","ABforMELTT",27933,2012-11-21,1.9089350729,-75.1574887391,NA,0,1,0,0,0,0,18592,2012
"28002","ABforMELTT",27934,2012-11-21,7.1653399998,-75.4391984392,NA,0,0,0,1,0,0,5854,2012
"28003","ABforMELTT",27935,2012-11-21,3.929601387,-76.1737901183,NA,0,1,0,0,0,0,76670,2012
"28004","ABforMELTT",27936,2012-11-21,3.4144143046,-76.5215651508,NA,2,0,0,0,0,0,76001,2012
"28005","ABforMELTT",1468,2012-11-23,0.6638168985,-76.8730276879,"CR019748",0,1,0,1,0,0,86320,2012
"28006","ABforMELTT",2923,2012-11-23,8.0653122567,-74.5861244421,"CR080269",0,1,0,0,0,0,13458,2012
"28007","ABforMELTT",27937,2012-11-23,6.7734463196,-74.7987269491,NA,0,1,0,0,0,0,5858,2012
"28008","ABforMELTT",27938,2012-11-23,6.7734463196,-74.7987269491,NA,0,1,0,0,0,0,5858,2012
"28009","ABforMELTT",27939,2012-11-23,2.9356044149,-75.2777225856,NA,0,0,0,0,0,0,41001,2012
"28010","ABforMELTT",27940,2012-11-23,3.5298632299,-75.6443876655,NA,0,0,0,0,0,0,73616,2012
"28011","ABforMELTT",27941,2012-11-23,6.5881198447,-76.8961869797,NA,0,1,0,0,0,0,5873,2012
"28012","ABforMELTT",27942,2012-11-24,6.7970757527,-71.7685577959,NA,1,0,0,1,0,0,81300,2012
"28013","ABforMELTT",27943,2012-11-24,8.6395488525,-72.7359186314,NA,0,1,0,0,0,0,54810,2012
"28014","ABforMELTT",27944,2012-11-24,10.0404579941,-73.2383961682,NA,0,1,0,0,0,0,20013,2012
"28015","ABforMELTT",27945,2012-11-24,7.0260940527,-74.695944258,NA,3,1,0,0,0,0,5604,2012
"28016","ABforMELTT",27946,2012-11-24,2.1197861313,-74.7673405755,NA,0,1,0,0,0,0,18753,2012
"28017","ABforMELTT",27947,2012-11-24,2.7981308256,-76.4844478583,NA,0,1,0,0,0,0,19137,2012
"28018","ABforMELTT",1469,2012-11-25,3.1257520996,-73.7511667597,"CR019749",1,1,0,1,0,0,50711,2012
