"yy_hecho","muni_code_hecho","p_str","observed"
"1997","5120",NA,3
"1997","5125","GUE-FARC",1
"1997","5125",NA,1
"1997","5129","GUE-FARC",1
"1997","5129","PARA",1
"1997","5129",NA,1
"1997","5134","GUE-FARC",1
"1997","5134","PARA",1
"1997","5134",NA,1
"1997","5138","GUE-FARC",1
"1997","5138","PARA",1
"1997","5142","GUE-FARC",3
"1997","5142","PARA",1
"1997","5142","multiple",1
"1997","5142",NA,3
"1997","5148","GUE-ELN",1
"1997","5148","GUE-FARC",1
"1997","5148","PARA",1
"1997","5148",NA,1
"1997","5150","PARA",1
"1997","5154","GUE-FARC",1
"1997","5154","OTRO",1
"1997","5154","PARA",1
"1997","5154",NA,1
"1997","5172","GUE-FARC",1
"1997","5172","PARA",1
"1997","5172",NA,2
"1997","5190",NA,1
"1997","5197","GUE-ELN",2
"1997","5197","GUE-FARC",1
"1997","5197","PARA",1
"1997","5197","multiple",2
"1997","5197",NA,4
"1997","52001","GUE-FARC",19
"1997","52001",NA,4
"1997","52019","GUE-FARC",1
"1997","52019",NA,1
"1997","52036","GUE-FARC",1
"1997","52051","GUE-FARC",1
"1997","52051",NA,1
"1997","5206","GUE-FARC",1
"1997","5206",NA,1
"1997","52079","GUE-FARC",1
"1997","52079",NA,1
"1997","52083",NA,1
"1997","5209","GUE-FARC",8
"1997","5209","PARA",1
"1997","5209",NA,1
"1997","52110","GUE-FARC",1
"1997","52110",NA,1
"1997","5212","GUE-FARC",1
"1997","5212",NA,1
"1997","52215",NA,1
"1997","52224","GUE-FARC",1
"1997","52224",NA,1
"1997","52227","GUE-ELN",2
"1997","52227","GUE-FARC",1
"1997","52227",NA,1
"1997","52233","GUE-FARC",1
"1997","52233",NA,1
"1997","52240",NA,1
"1997","52256","GUE-FARC",3
"1997","52256",NA,1
"1997","52258","GUE-FARC",1
"1997","52258","PARA",1
"1997","52258",NA,2
"1997","52287","GUE-FARC",1
"1997","52287",NA,1
"1997","5234","GUE-FARC",1
"1997","5234","PARA",10
"1997","5234",NA,2
"1997","52356","GUE-ELN",1
"1997","52356","GUE-FARC",1
"1997","52356","multiple",1
"1997","52356",NA,6
"1997","5237","GUE-FARC",1
"1997","5237","PARA",1
"1997","5237",NA,1
"1997","52378",NA,1
"1997","52381",NA,1
"1997","52385","GUE-FARC",2
"1997","52385",NA,1
"1997","52405","GUE-FARC",37
"1997","52405",NA,1
"1997","52411","GUE-FARC",1
"1997","52411",NA,1
"1997","52418","GUE-FARC",1
"1997","52418",NA,1
"1997","52427","GUE-FARC",3
"1997","52427",NA,1
"1997","52435","GUE-ELN",1
"1997","52435",NA,2
"1997","52480",NA,1
"1997","52490","GUE-FARC",1
"1997","52490",NA,1
"1997","5250","GUE-ELN",6
"1997","5250","GUE-FARC",1
"1997","5250",NA,2
"1997","52520","GUE-FARC",1
"1997","52540","GUE-FARC",1
"1997","52540","PARA",1
"1997","52540",NA,7
"1997","52560",NA,1
"1997","52565","GUE-FARC",1
"1997","52565",NA,1
"1997","52573",NA,1
"1997","52585","GUE-FARC",1
"1997","52585",NA,1
"1997","52612","GUE-ELN",1
"1997","52612","GUE-FARC",1
"1997","52612",NA,1
"1997","52621","GUE-FARC",1
"1997","52621",NA,1
"1997","5264","GUE-FARC",1
"1997","5264",NA,1
"1997","5266","OTRO",2
"1997","5266","PARA",1
"1997","5266",NA,1
"1997","52678","GUE-FARC",1
"1997","52678",NA,1
"1997","52683",NA,1
"1997","52685","GUE-FARC",1
"1997","52685",NA,1
"1997","52693",NA,1
"1997","52696","GUE-FARC",1
"1997","52696",NA,1
"1997","52699","GUE-FARC",1
"1997","52786",NA,1
"1997","52788",NA,1
"1997","52835","GUE-FARC",1
"1997","52835",NA,1
"1997","52838","GUE-FARC",1
"1997","52838",NA,1
"1997","5284","GUE-FARC",4
"1997","5284","PARA",1
"1997","5284",NA,5
"1997","52885",NA,1
"1997","5306","GUE-FARC",1
"1997","5306",NA,1
"1997","5308","GUE-FARC",2
"1997","5308",NA,1
"1997","5310","GUE-ELN",1
"1997","5310","GUE-FARC",1
"1997","5313","EST",1
"1997","5313","GUE-FARC",3
"1997","5313","multiple",1
"1997","5313",NA,6
"1997","5315","GUE-FARC",1
"1997","5315","PARA",1
"1997","5315",NA,1
"1997","5318","GUE-ELN",3
"1997","5318","GUE-FARC",1
"1997","5318",NA,1
"1997","5321","GUE-FARC",1
"1997","5321","PARA",1
"1997","5321",NA,1
"1997","5360","GUE-ELN",1
"1997","5360","PARA",1
"1997","5360",NA,1
"1997","5361","GUE-FARC",1
"1997","5361","PARA",2
"1997","5361",NA,3
"1997","5364","GUE-FARC",1
"1997","5364",NA,1
"1997","5368","GUE-ELN",1
"1997","5376","GUE-FARC",1
"1997","5376","PARA",1
"1997","5376","multiple",1
"1997","5376",NA,1
"1997","5380",NA,1
"1997","5390","GUE-FARC",2
"1997","5390","GUE-OTRO",1
"1997","5400","GUE-ELN",1
"1997","5400","GUE-FARC",1
"1997","5400","PARA",1
"1997","5400",NA,1
"1997","54001","GUE-ELN",7
"1997","54001","GUE-FARC",1
"1997","54001","GUE-OTRO",3
"1997","54001","OTRO",3
"1997","54001",NA,7
"1997","54003","GUE-ELN",2
"1997","54003","GUE-FARC",3
"1997","54003","PARA",1
"1997","54003","multiple",1
"1997","54003",NA,7
"1997","5411","PARA",1
"1997","5411",NA,1
"1997","54128","GUE-ELN",1
"1997","54206","GUE-ELN",1
"1997","54206","PARA",1
"1997","54206",NA,12
"1997","54223","GUE-ELN",1
"1997","54223",NA,6
"1997","54245","GUE-ELN",2
"1997","54245","OTRO",1
"1997","54245",NA,12
"1997","5425","GUE-FARC",2
"1997","5425","PARA",25
"1997","5425",NA,15
"1997","54250","GUE-ELN",1
"1997","54250","GUE-FARC",1
"1997","54250",NA,1
"1997","54344","GUE-ELN",1
"1997","54344","GUE-OTRO",2
"1997","54344",NA,4
"1997","54347","GUE-ELN",1
"1997","54385","GUE-OTRO",1
"1997","5440","GUE-FARC",1
"1997","5440","PARA",1
"1997","5440","multiple",1
"1997","5440",NA,2
"1997","54498","GUE-ELN",1
"1997","54498","GUE-OTRO",1
"1997","54498","PARA",1
"1997","54498",NA,3
"1997","54518","GUE-ELN",1
"1997","54553","GUE-ELN",1
"1997","5467",NA,1
"1997","54670","GUE-ELN",1
"1997","54670","GUE-OTRO",1
"1997","54680","GUE-ELN",3
"1997","54720","GUE-FARC",2
"1997","54720","GUE-OTRO",2
"1997","54720",NA,2
"1997","5475","GUE-FARC",1
"1997","5475","PARA",1
"1997","5480","GUE-FARC",7
"1997","5480","GUE-OTRO",1
"1997","5480","PARA",1
"1997","5480",NA,1
"1997","54800","PARA",1
"1997","54800",NA,7
"1997","54810","GUE-ELN",6
"1997","54810","multiple",1
"1997","54810",NA,5
"1997","5483","GUE-FARC",1
"1997","5483","PARA",1
"1997","5483",NA,2
"1997","54874","GUE-ELN",2
"1997","5495","GUE-FARC",1
"1997","5495","PARA",1
"1997","5495",NA,1
"1997","5541","GUE-FARC",1
"1997","5541","PARA",1
"1997","5541",NA,1
"1997","5543","GUE-FARC",1
"1997","5543","PARA",1
"1997","5543",NA,1
"1997","5579","GUE-FARC",1
"1997","5579",NA,1
"1997","5591","GUE-FARC",1
"1997","5591","PARA",1
"1997","5591",NA,1
"1997","5604","GUE-ELN",5
"1997","5604","GUE-FARC",1
"1997","5604",NA,11
"1997","5607","GUE-ELN",1
"1997","5607","GUE-FARC",1
"1997","5615","GUE-ELN",3
"1997","5615","GUE-FARC",1
"1997","5615","PARA",1
"1997","5615","multiple",1
"1997","5615",NA,1
"1997","5628","GUE-FARC",1
"1997","5628","PARA",1
"1997","5628",NA,4
"1997","5631","GUE-FARC",1
"1997","5631","PARA",1
"1997","5642","GUE-ELN",1
"1997","5642","GUE-FARC",1
"1997","5642",NA,2
"1997","5647","GUE-FARC",1
"1997","5647","PARA",1
"1997","5649","GUE-ELN",4
"1997","5649","GUE-FARC",6
"1997","5649","PARA",1
"1997","5649","multiple",1
"1997","5649",NA,3
"1997","5652","GUE-ELN",1
"1997","5652","GUE-FARC",1
"1997","5652","PARA",1
"1997","5652",NA,11
"1997","5658","GUE-FARC",1
"1997","5658","multiple",1
"1997","5658",NA,2
"1997","5659","GUE-FARC",1
"1997","5660","GUE-ELN",6
"1997","5660","GUE-FARC",6
"1997","5660","PARA",1
"1997","5660","multiple",2
"1997","5660",NA,1
"1997","5664","GUE-FARC",1
"1997","5664",NA,3
"1997","5667","GUE-FARC",4
"1997","5667",NA,1
"1997","5670","GUE-FARC",1
"1997","5670","PARA",2
"1997","5670",NA,1
"1997","5674","GUE-FARC",1
"1997","5674",NA,1
"1997","5679","PARA",1
"1997","5679",NA,1
"1997","5686","GUE-FARC",2
"1997","5686","multiple",1
"1997","5686",NA,1
"1997","5690","GUE-FARC",1
"1997","5690","PARA",1
"1997","5690",NA,1
"1997","5697","GUE-ELN",1
"1997","5697","GUE-FARC",1
"1997","5697",NA,1
"1997","5736","GUE-ELN",2
"1997","5736","GUE-FARC",1
"1997","5736",NA,1
"1997","5756","GUE-ELN",1
"1997","5756","GUE-FARC",2
"1997","5756","PARA",1
"1997","5756","multiple",2
"1997","5756",NA,1
"1997","5761",NA,1
"1997","5790","GUE-FARC",1
"1997","5790","PARA",1
"1997","5790",NA,1
"1997","5792","GUE-FARC",1
"1997","5792","multiple",1
"1997","5792",NA,1
"1997","5819","GUE-FARC",2
"1997","5819","PARA",1
"1997","5819","multiple",1
"1997","5837","GUE-FARC",5
"1997","5837","PARA",5
"1997","5837",NA,2
"1997","5842","GUE-ELN",1
"1997","5842","GUE-FARC",1
"1997","5842","PARA",1
"1997","5842","multiple",1
"1997","5847","EST",2
"1997","5847","GUE-FARC",4
"1997","5847","PARA",4
"1997","5847",NA,1
"1997","5854","GUE-ELN",1
"1997","5854","GUE-FARC",2
"1997","5854","PARA",3
"1997","5854",NA,1
"1997","5856","GUE-FARC",1
"1997","5858","GUE-ELN",9
"1997","5858","GUE-FARC",1
"1997","5858","PARA",2
"1997","5858","multiple",8
"1997","5858",NA,2
"1997","5861","GUE-FARC",2
"1997","5873","GUE-FARC",1
"1997","5873","PARA",1
"1997","5873",NA,1
"1997","5885","GUE-ELN",5
"1997","5885","PARA",1
"1997","5885","multiple",1
"1997","5885",NA,4
"1997","5887","GUE-ELN",1
"1997","5887","GUE-FARC",1
"1997","5887","PARA",1
"1997","5887",NA,3
"1997","5890","GUE-ELN",4
"1997","5890","GUE-FARC",1
"1997","5890","multiple",1
"1997","5890",NA,3
"1997","5893","GUE-ELN",19
"1997","5893","GUE-FARC",7
"1997","5893","PARA",2
"1997","5893","multiple",1
"1997","5893",NA,14
"1997","5895","GUE-ELN",3
"1997","5895","GUE-FARC",1
"1997","5895",NA,1
"1997","63001","OTRO",1
"1997","63001",NA,1
"1997","66001","OTRO",1
"1997","66001",NA,2
"1997","66045","GUE-FARC",1
"1997","66572",NA,1
"1997","66594","GUE-FARC",1
"1997","66594","GUE-OTRO",2
"1997","68001","GUE-ELN",1
"1997","68001","GUE-OTRO",2
"1997","68001","OTRO",1
"1997","68001","multiple",2
"1997","68001",NA,2
"1997","68081","GUE-ELN",1
"1997","68101","GUE-ELN",1
"1997","68152","GUE-FARC",1
"1997","68152",NA,1
"1997","68169","GUE-ELN",2
"1997","68190","GUE-FARC",2
"1997","68190",NA,1
"1997","68207","GUE-FARC",1
"1997","68211","GUE-FARC",1
"1997","68229","PARA",1
"1997","68235","GUE-ELN",1
"1997","68255","GUE-ELN",1
"1997","68255","GUE-OTRO",1
"1997","68255",NA,2
"1997","68266",NA,1
"1997","68307","GUE-ELN",1
"1997","68307","GUE-FARC",1
"1997","68307",NA,1
"1997","68324","GUE-FARC",1
"1997","68324","multiple",1
"1997","68385",NA,1
"1997","68397","GUE-FARC",1
"1997","68406","PARA",2
"1997","68432","PARA",1
"1997","68444","GUE-OTRO",11
"1997","68444","multiple",1
"1997","68444",NA,3
"1997","68464","GUE-ELN",2
"1997","68547","GUE-ELN",1
"1997","68572","GUE-ELN",1
"1997","68575","GUE-ELN",7
"1997","68575","GUE-FARC",11
"1997","68575","PARA",1
"1997","68575","multiple",1
"1997","68575",NA,3
"1997","68615","GUE-ELN",1
"1997","68615","GUE-FARC",1
"1997","68615","GUE-OTRO",3
"1997","68615",NA,2
"1997","68655","GUE-ELN",1
"1997","68655","PARA",1
"1997","68686","GUE-ELN",1
"1997","68686",NA,1
"1997","68689",NA,2
"1997","68720","GUE-FARC",4
"1997","68720",NA,4
"1997","68773","GUE-FARC",1
"1997","68773",NA,4
"1997","68780","GUE-FARC",1
"1997","68780","GUE-OTRO",1
"1997","68861","GUE-ELN",2
"1997","68861","GUE-FARC",3
"1997","68861",NA,1
"1997","70001","GUE-FARC",6
"1997","70001","PARA",1
"1997","70001",NA,1
"1997","70110","PARA",1
"1997","70204","PARA",1
"1997","70215","PARA",1
"1997","70215",NA,2
"1997","70221","PARA",1
"1997","70230","PARA",1
"1997","70230",NA,1
"1997","70233","PARA",1
"1997","70235","GUE-ELN",8
"1997","70235","GUE-FARC",1
"1997","70235","PARA",1
"1997","70235",NA,1
"1997","70265","GUE-ELN",1
"1997","70265","GUE-FARC",7
"1997","70265","GUE-OTRO",5
"1997","70265","PARA",1
"1997","70265","multiple",1
"1997","70265",NA,3
"1997","70400","PARA",1
"1997","70418","PARA",1
"1997","70429","GUE-ELN",6
"1997","70429","GUE-FARC",2
"1997","70429","GUE-OTRO",1
"1997","70429","PARA",1
"1997","70429",NA,3
"1997","70473","PARA",1
"1997","70508","GUE-FARC",4
"1997","70508","PARA",1
"1997","70508",NA,3
"1997","70523","PARA",1
"1997","70678","OTRO",1
"1997","70678","PARA",1
"1997","70678",NA,1
"1997","70708","PARA",1
"1997","70713","GUE-ELN",1
"1997","70713","PARA",1
"1997","70717","PARA",1
"1997","70742","PARA",1
"1997","70771","GUE-ELN",1
"1997","70771","GUE-FARC",2
"1997","70771","PARA",1
"1997","70771",NA,9
"1997","70820","PARA",1
"1997","70823","PARA",1
"1997","73001","GUE-FARC",1
"1997","73001","PARA",1
"1997","73024","GUE-FARC",1
"1997","73030","PARA",1
"1997","73043","GUE-FARC",1
"1997","73043","PARA",1
"1997","73055","GUE-ELN",1
"1997","73055","GUE-FARC",1
"1997","73055","PARA",1
"1997","73067","GUE-FARC",1
"1997","73067","PARA",1
"1997","73124","GUE-FARC",1
"1997","73124","PARA",1
"1997","73148","PARA",1
"1997","73152","GUE-FARC",1
"1997","73168","GUE-FARC",6
"1997","73168",NA,3
"1997","73200","PARA",1
"1997","73217","PARA",1
"1997","73226","GUE-FARC",1
"1997","73226","PARA",1
"1997","73236","GUE-FARC",1
"1997","73236","OTRO",1
"1997","73236","PARA",1
"1997","73268","GUE-FARC",1
"1997","73268","PARA",1
"1997","73275","GUE-FARC",1
"1997","73275","PARA",1
"1997","73283","GUE-FARC",1
"1997","73283","PARA",1
"1997","73319","GUE-FARC",1
"1997","73347","GUE-FARC",1
"1997","73349","GUE-FARC",1
"1997","73349","PARA",1
"1997","73352","GUE-FARC",3
"1997","73352","PARA",1
"1997","73408","GUE-ELN",1
"1997","73408","GUE-FARC",1
"1997","73408","PARA",1
"1997","73411","GUE-FARC",1
"1997","73411","PARA",1
"1997","73443","GUE-FARC",1
"1997","73443","OTRO",1
"1997","73443","PARA",1
"1997","73483","GUE-FARC",1
"1997","73483","PARA",1
"1997","73504","GUE-FARC",3
"1997","73504","PARA",1
"1997","73520","GUE-FARC",1
"1997","73520","PARA",1
"1997","73555","GUE-FARC",1
"1997","73555","OTRO",1
"1997","73555","PARA",1
"1997","73563","GUE-FARC",3
"1997","73563","PARA",1
"1997","73585","PARA",1
"1997","73616","GUE-FARC",1
"1997","73616","PARA",1
"1997","73622","PARA",1
"1997","73624","GUE-FARC",3
"1997","73624","PARA",1
"1997","73671","GUE-FARC",1
"1997","73675","GUE-FARC",1
"1997","73675","PARA",1
"1997","73686","GUE-FARC",1
"1997","73854","GUE-FARC",1
"1997","73854","PARA",1
"1997","73854",NA,1
"1997","73861","GUE-FARC",1
"1997","73861","PARA",1
"1997","73870","GUE-FARC",1
"1997","73870","PARA",1
"1997","76001","GUE-ELN",5
"1997","76001","GUE-FARC",5
"1997","76001",NA,3
"1997","76041","GUE-FARC",1
"1997","76041",NA,1
"1997","76109","GUE-FARC",3
"1997","76109",NA,2
"1997","76111","multiple",1
"1997","76111",NA,1
"1997","76122","GUE-ELN",2
"1997","76122",NA,1
"1997","76126",NA,1
"1997","76130","OTRO",1
"1997","76130",NA,1
"1997","76147",NA,1
"1997","76233","GUE-ELN",2
"1997","76233","GUE-FARC",1
"1997","76233","OTRO",1
"1997","76233",NA,7
"1997","76243",NA,1
"1997","76246",NA,1
"1997","76248",NA,1
"1997","76250",NA,1
"1997","76275",NA,1
"1997","76318","GUE-ELN",2
"1997","76364","GUE-FARC",1
"1997","76364",NA,1
"1997","76377",NA,1
"1997","76497","GUE-OTRO",1
"1997","76520","GUE-FARC",3
"1997","76520",NA,1
"1997","76563","GUE-ELN",2
"1997","76563","GUE-FARC",6
"1997","76563",NA,1
"1997","76616",NA,1
"1997","76828",NA,1
"1997","76834","GUE-ELN",1
"1997","76834","multiple",1
"1997","76834",NA,1
"1997","76869",NA,1
"1997","76892","GUE-FARC",1
"1997","76892",NA,1
"1997","8001","GUE-ELN",1
"1997","8001","GUE-FARC",2
"1997","8001","GUE-OTRO",2
"1997","81001","GUE-ELN",5
"1997","81001","GUE-FARC",1
"1997","81065","GUE-FARC",1
"1997","81065",NA,5
"1997","81220","GUE-FARC",1
"1997","81300","GUE-FARC",1
"1997","81300",NA,1
"1997","81591","GUE-FARC",1
"1997","81736","GUE-FARC",1
"1997","81736",NA,1
"1997","81794","GUE-FARC",4
"1997","81794","OTRO",1
"1997","81794",NA,1
"1997","85001","GUE-ELN",1
"1997","85001","GUE-FARC",5
"1997","85001","PARA",1
"1997","85001","multiple",1
"1997","85010","GUE-ELN",1
"1997","85010","GUE-FARC",3
"1997","85010",NA,2
"1997","85015","GUE-FARC",1
"1997","85015","multiple",1
"1997","85125","GUE-FARC",1
"1997","85139","GUE-FARC",1
"1997","85162","GUE-FARC",1
"1997","85225","GUE-FARC",1
"1997","85230","GUE-FARC",1
"1997","85250","GUE-FARC",1
"1997","85263","GUE-FARC",1
"1997","85279","GUE-FARC",2
"1997","85279",NA,1
"1997","85300","GUE-FARC",1
"1997","85315","GUE-FARC",1
"1997","85325","GUE-FARC",1
"1997","85325","PARA",1
"1997","85400","GUE-FARC",1
"1997","85410","GUE-FARC",1
"1997","85430","GUE-FARC",1
"1997","85440","GUE-FARC",1
"1997","85440","OTRO",2
"1997","85440",NA,1
"1997","86001","GUE-FARC",1
"1997","86001",NA,1
"1997","86320","GUE-FARC",7
"1997","86568","GUE-FARC",1
"1997","86568","PARA",3
"1997","86568",NA,1
"1997","86571","GUE-ELN",1
"1997","86571",NA,1
"1997","86573","GUE-FARC",2
"1997","86749","GUE-FARC",1
"1997","86760",NA,1
"1997","86865","GUE-FARC",3
"1997","86865",NA,2
"1997","91430","GUE-FARC",1
"1997","95001","GUE-FARC",2
"1997","95001",NA,6
"1997","95015","GUE-FARC",1
"1997","95025","GUE-FARC",1
"1997","95200","GUE-FARC",2
"1997","99001","EST",1
"1997","99524","EST",1
"1997","99624","EST",1
"1997","99773","EST",1
"1997",NA,"GUE-FARC",2
"1997",NA,NA,8
"1998","11001","EST",2
"1998","11001","GUE-ELN",1
"1998","11001","GUE-FARC",31
"1998","11001","GUE-OTRO",1
"1998","11001","OTRO",1
"1998","11001","multiple",2
"1998","11001",NA,5
"1998","13001","GUE-ELN",2
"1998","13001","GUE-FARC",2
"1998","13001","multiple",1
"1998","13006","GUE-ELN",2
"1998","13006","GUE-FARC",3
"1998","13006","PARA",1
"1998","13006","multiple",1
"1998","13006",NA,1
"1998","13030","GUE-FARC",1
"1998","13030",NA,1
"1998","13042","GUE-ELN",8
"1998","13042","GUE-FARC",1
"1998","13042",NA,5
"1998","13052","GUE-ELN",1
"1998","13052","GUE-FARC",1
"1998","13074","GUE-ELN",3
"1998","13074",NA,3
"1998","13140","GUE-FARC",1
"1998","13160","GUE-ELN",1
"1998","13160","GUE-FARC",2
"1998","13160",NA,1
"1998","13188","GUE-FARC",1
"1998","13212","GUE-FARC",5
"1998","13212",NA,1
"1998","13244","GUE-FARC",5
"1998","13244","multiple",1
"1998","13244",NA,2
"1998","13248","GUE-FARC",1
"1998","13248","PARA",1
"1998","13430","GUE-ELN",1
"1998","13430","GUE-FARC",1
"1998","13430",NA,7
"1998","13433","GUE-FARC",1
"1998","13440","GUE-FARC",1
"1998","13442","GUE-ELN",2
"1998","13442","GUE-FARC",4
"1998","13442","GUE-OTRO",1
"1998","13442","multiple",1
"1998","13442",NA,2
"1998","13458","GUE-FARC",1
"1998","13458","GUE-OTRO",1
"1998","13458","PARA",43
"1998","13458",NA,19
"1998","13468",NA,1
"1998","13473","GUE-ELN",7
"1998","13473","GUE-FARC",1
"1998","13473","PARA",1
"1998","13473",NA,5
"1998","13490","GUE-FARC",1
"1998","13490",NA,1
"1998","13549","GUE-ELN",3
"1998","13549","GUE-FARC",3
"1998","13549",NA,2
"1998","13580","GUE-FARC",1
"1998","13600","GUE-ELN",4
"1998","13600","GUE-FARC",1
"1998","13600","PARA",1
"1998","13600","multiple",1
"1998","13600",NA,4
"1998","13650","GUE-FARC",1
"1998","13650",NA,1
"1998","13654","GUE-ELN",1
"1998","13654","GUE-FARC",7
"1998","13654","GUE-OTRO",1
"1998","13654",NA,3
"1998","13655","GUE-ELN",1
"1998","13655","PARA",1
"1998","13657","GUE-ELN",1
"1998","13657","GUE-FARC",1
"1998","13657","GUE-OTRO",4
"1998","13667","GUE-ELN",1
"1998","13667","GUE-FARC",2
"1998","13667","PARA",1
"1998","13667",NA,1
"1998","13670","GUE-ELN",2
"1998","13670","GUE-FARC",19
"1998","13670","PARA",1
"1998","13670",NA,12
"1998","13673","GUE-FARC",1
"1998","13683","GUE-FARC",2
"1998","13688","GUE-FARC",2
"1998","13688","multiple",1
"1998","13688",NA,4
"1998","13744","GUE-ELN",5
"1998","13744","GUE-FARC",1
"1998","13744","PARA",2
"1998","13744",NA,1
"1998","13810","GUE-FARC",2
"1998","13810","PARA",3
"1998","13810",NA,28
"1998","13836","GUE-FARC",4
"1998","13838",NA,1
"1998","13894","GUE-FARC",2
"1998","15001","GUE-ELN",2
"1998","15001","GUE-FARC",1
"1998","15047","GUE-FARC",2
"1998","15090","PARA",1
"1998","15176","GUE-FARC",1
"1998","15180","GUE-FARC",1
"1998","15183","GUE-FARC",1
"1998","15204","GUE-FARC",1
"1998","15215","GUE-FARC",1
"1998","15223","GUE-FARC",1
"1998","15223",NA,1
"1998","15224","OTRO",1
"1998","15238","GUE-FARC",1
"1998","15238",NA,1
"1998","15248","GUE-FARC",1
"1998","15272","GUE-FARC",1
"1998","15299","GUE-FARC",1
"1998","15317","GUE-FARC",1
"1998","15322","GUE-FARC",1
"1998","15332","GUE-FARC",1
"1998","15362","GUE-FARC",1
"1998","15367","GUE-FARC",1
"1998","15377","GUE-FARC",1
"1998","15425","GUE-FARC",1
"1998","15469","GUE-FARC",1
"1998","15480","GUE-FARC",1
"1998","15491","GUE-FARC",1
"1998","15507","GUE-FARC",1
"1998","15514","GUE-FARC",1
"1998","15518","GUE-FARC",1
"1998","15572","GUE-FARC",1
"1998","15572","OTRO",1
"1998","15599","GUE-FARC",1
"1998","15660","GUE-FARC",1
"1998","15664","GUE-FARC",1
"1998","15667","GUE-FARC",1
"1998","15690","GUE-FARC",1
"1998","15693","GUE-ELN",1
"1998","15693","GUE-FARC",1
"1998","15720","GUE-FARC",1
"1998","15755","GUE-FARC",1
"1998","15755",NA,2
"1998","15757","GUE-FARC",2
"1998","15759","GUE-ELN",4
"1998","15759","GUE-FARC",4
"1998","15761","GUE-FARC",1
"1998","15790","GUE-FARC",1
"1998","15806","GUE-FARC",1
"1998","15814","GUE-FARC",1
"1998","15842","GUE-FARC",1
"1998","15861","GUE-FARC",1
"1998","17001","GUE-FARC",2
"1998","17001",NA,1
"1998","17013","GUE-FARC",4
"1998","17013",NA,1
"1998","17042",NA,1
"1998","17174","GUE-OTRO",1
"1998","17174",NA,1
"1998","17272",NA,1
"1998","17380",NA,1
"1998","17388","GUE-FARC",1
"1998","17388",NA,1
"1998","17486",NA,1
"1998","17524",NA,1
"1998","17541",NA,1
"1998","17614","GUE-FARC",3
"1998","17614","OTRO",2
"1998","17614",NA,1
"1998","17616",NA,1
"1998","17653","GUE-FARC",1
"1998","17653",NA,1
"1998","17662","GUE-FARC",1
"1998","17662","PARA",1
"1998","17662",NA,1
"1998","17777","GUE-FARC",3
"1998","17777",NA,1
"1998","17867",NA,1
"1998","17873","GUE-ELN",1
"1998","17873",NA,1
"1998","17877",NA,1
"1998","18001","GUE-FARC",10
"1998","18001","PARA",3
"1998","18001",NA,4
"1998","18150","GUE-FARC",82
"1998","18150","multiple",1
"1998","18150",NA,2
"1998","18205","GUE-FARC",8
"1998","18205",NA,2
"1998","18247","GUE-FARC",1
"1998","18256","GUE-FARC",4
"1998","18256","multiple",1
"1998","18256",NA,2
"1998","18410","GUE-FARC",1
"1998","18410","multiple",1
"1998","18410",NA,3
"1998","18460","GUE-FARC",4
"1998","18479","PARA",3
"1998","18592","GUE-FARC",6
"1998","18592",NA,2
"1998","18610","GUE-FARC",1
"1998","18610","PARA",1
"1998","18753","GUE-FARC",42
"1998","18753",NA,13
"1998","18756","GUE-FARC",1
"1998","18860","PARA",1
"1998","19001","GUE-FARC",2
"1998","19001","OTRO",3
"1998","19001",NA,1
"1998","19050","GUE-FARC",6
"1998","19050",NA,1
"1998","19075","GUE-FARC",1
"1998","19130","GUE-ELN",7
"1998","19130",NA,3
"1998","19137","GUE-FARC",1
"1998","19355",NA,1
"1998","19392","GUE-ELN",1
"1998","19392",NA,1
"1998","19397","GUE-FARC",1
"1998","19455","GUE-FARC",7
"1998","19532","GUE-FARC",10
"1998","19532",NA,3
"1998","19548","GUE-FARC",1
"1998","19693","GUE-FARC",1
"1998","19698","PARA",1
"1998","19698",NA,1
"1998","19807","GUE-FARC",1
"1998","19821","GUE-FARC",1
"1998","20001","GUE-ELN",56
"1998","20001","GUE-FARC",19
"1998","20001","PARA",6
"1998","20001","multiple",4
"1998","20001",NA,8
"1998","20011","GUE-ELN",11
"1998","20011","GUE-FARC",2
"1998","20011",NA,6
"1998","20013","GUE-ELN",1
"1998","20013","GUE-FARC",2
"1998","20013","multiple",1
"1998","20032","GUE-ELN",1
"1998","20032","PARA",1
"1998","20045","GUE-ELN",4
"1998","20045","GUE-FARC",7
"1998","20045",NA,6
"1998","20060","GUE-ELN",1
"1998","20175",NA,1
"1998","20178","GUE-ELN",3
"1998","20178","multiple",1
"1998","20178",NA,2
"1998","20228","GUE-ELN",32
"1998","20228","GUE-FARC",2
"1998","20228","OTRO",1
"1998","20228","multiple",1
"1998","20228",NA,8
"1998","20238","GUE-ELN",2
"1998","20238","GUE-FARC",1
"1998","20250","EST",1
"1998","20250","GUE-ELN",1
"1998","20250",NA,1
"1998","20310","GUE-OTRO",1
"1998","20310","PARA",17
"1998","20310","multiple",1
"1998","20310",NA,13
"1998","20383","GUE-ELN",15
"1998","20383","PARA",2
"1998","20383",NA,3
"1998","20400","GUE-ELN",6
"1998","20400",NA,1
"1998","20443","GUE-ELN",4
"1998","20443","GUE-FARC",1
"1998","20517","GUE-ELN",12
"1998","20517","GUE-OTRO",10
"1998","20517",NA,3
"1998","20550","GUE-ELN",30
"1998","20550","PARA",1
"1998","20550",NA,6
"1998","20570",NA,1
"1998","20614","GUE-ELN",1
