,muncode,year,ac_cafe,p_cafe,H_coca,pobl_tot,lpop,y_cap_regalias
5414,17653.0,2013.0,2040.46,2155.0098,0.0,17293.0,-4.057395658443898,1246.255
5415,17653.0,2014.0,2158.17,2464.6145,0.0,16968.0,-4.076367128991448,1290.352
5416,17653.0,2015.0,2091.34,2266.745,0.0,16635.0,-4.096186257101472,709.359985351562
5417,17653.0,2016.0,2006.8296,2249.538,0.0,16316.0,-4.115547769873204,0.0
5418,17653.0,2017.0,1855.25,2814.051,0.0,16005.0,-4.134791627037282,167.00048
5419,17653.0,2018.0,1859.08,2745.9197,0.0,19467.0,-3.9389831870109293,0.0
5420,17653.0,2019.0,1766.0,1146.5,0.0,19387.0,-3.9431009609990078,0.0
5421,17653.0,2020.0,1721.0,2066.0,0.0,19393.0,-3.9427915390997823,0.0
5422,17653.0,2021.0,1716.97,1716.97,0.0,19559.0,-3.934268614375466,1074.882907
5423,17653.0,2022.0,1771.64,1563.94,,,,2437.235525
5424,17662.0,2007.0,4500.0,4153.0,21.0,25683.0,-3.661887049050335,0.0
5425,17662.0,2008.0,4576.0,4206.0,136.0,25699.0,-3.661264287080963,0.0
5426,17662.0,2009.0,3900.0,3510.0,127.0,25713.0,-3.66071968832008,0.0
5427,17662.0,2010.0,3573.0,3573.0,30.0,25727.0,-3.660175385985581,2.954
5428,17662.0,2011.0,4104.0,4104.0,30.0,25739.0,-3.6597090768141567,3.485207
5429,17662.0,2012.0,4090.3,4090.3,8.0,25750.0,-3.6592818176749926,0.4384540000000001
5430,17662.0,2013.0,3738.96,3645.1035,8.0,25760.0,-3.6588935586236797,2945.4888300000002
5431,17662.0,2014.0,3598.22,3793.0532,0.0,25769.0,-3.6585442543178632,2237.704
5432,17662.0,2015.0,3553.83,3366.687,0.0,25777.0,-3.6582338639995493,3622.01904296875
5433,17662.0,2016.0,3433.7983,3364.2297,0.0,25784.0,-3.657962351479215,1751.288
5434,17662.0,2017.0,3106.09,3995.661,0.0,25789.0,-3.6577684590888837,0.0
5435,17662.0,2018.0,2338.4,2680.531,0.0,20454.0,-3.889527927600775,0.0
5436,17662.0,2019.0,2348.0,2987.0,0.0,20116.0,-3.9061900502357023,0.0
5437,17662.0,2020.0,2430.0,2858.0,0.0,19967.0,-3.91362428679512,0.132575
5438,17662.0,2021.0,2464.72,2612.6,0.0,20138.0,-3.905097045357413,0.0
5439,17662.0,2022.0,2432.48,2070.95,,,,0.0
5440,17665.0,2007.0,2050.0,2253.0,0.0,7577.0,-4.882505966385728,0.0
5441,17665.0,2008.0,1920.0,2688.0,0.0,7577.0,-4.882505966385728,0.0
5442,17665.0,2009.0,1920.0,2503.0,0.0,7580.0,-4.8821101619079705,0.0
5443,17665.0,2010.0,1953.69,2197.9014,0.0,7585.0,-4.88145083571543,0.0
5444,17665.0,2011.0,1908.1,2156.153,0.0,7579.0,-4.882242079327857,40.099
5445,17665.0,2012.0,1689.0,1689.0,0.0,7590.0,-4.880791943947506,0.0
5446,17665.0,2013.0,1413.61,1435.547,0.0,7584.0,-4.881582666181641,24.318
5447,17665.0,2014.0,1424.13,1563.7943,0.0,7595.0,-4.880133486032098,0.0
5448,17665.0,2015.0,1477.32,1869.4423,0.0,7588.0,-4.881055448560361,79.7519989013671
5449,17665.0,2016.0,1374.507,1798.8263,0.0,7595.0,-4.880133486032098,0.0
5450,17665.0,2017.0,1248.66,1893.9727,0.0,7588.0,-4.881055448560361,0.0
5451,17665.0,2018.0,1176.56,1509.3092,0.0,4835.0,-5.331667346229591,922.952768
5452,17665.0,2019.0,1236.0,1647.0,0.0,4875.0,-5.323430067363112,0.0
5453,17665.0,2020.0,1214.0,1496.0,0.0,4916.0,-5.315056690552335,0.0
5454,17665.0,2021.0,1164.86,1269.7,0.0,4958.0,-5.3065511714751405,847.332589
5455,17665.0,2022.0,1195.9,1318.22,,,,847.332589
5456,17777.0,2007.0,1920.0,1938.0,0.0,25233.0,-3.6795629874765874,18.47
5457,17777.0,2008.0,1952.0,1963.0,0.0,25422.0,-3.6721010028751184,1.532
5458,17777.0,2009.0,1952.0,1963.0,0.0,25608.0,-3.664811426780236,1.391
5459,17777.0,2010.0,1719.0,2578.5,0.0,25789.0,-3.6577684590888837,2.23
5460,17777.0,2011.0,1740.5,2393.1875,0.0,25984.0,-3.6502358305217317,2.242487
5461,17777.0,2012.0,1427.83,1570.613,0.0,26169.0,-3.6431415624400825,2.161
5462,17777.0,2013.0,1510.69,1693.6833,0.0,26360.0,-3.635869633800321,1169.189
5463,17777.0,2014.0,1359.86,1648.5164,0.0,26542.0,-3.628989219540872,2054.226
5464,17777.0,2015.0,1330.42,1447.7839,0.0,26728.0,-3.6220061606796463,491.621002197265
5465,17777.0,2016.0,1295.5361,1458.0396,0.0,26910.0,-3.6152201540270457,417.544
5466,17777.0,2017.0,1214.61,1023.51416,0.0,27099.0,-3.6082215510964817,0.0
5467,17777.0,2018.0,1184.28,1135.7229,0.0,28642.0,-3.5528461937720923,0.0
5468,17777.0,2019.0,1192.0,1544.0,0.0,29021.0,-3.539701115913236,732.595432
5469,17777.0,2020.0,1173.0,702.0,0.0,29363.0,-3.527985844733602,0.0
5470,17777.0,2021.0,1125.29,1125.29,0.0,29620.0,-3.519271709740057,528.257771
5471,17777.0,2022.0,1149.68,1070.87,,,,618.221651
5472,17867.0,2007.0,248.0,343.0,0.0,9042.0,-4.705764301223794,1.193
5473,17867.0,2008.0,227.0,336.0,0.0,8975.0,-4.713200930201797,4.273
5474,17867.0,2009.0,263.0,395.0,0.0,8905.0,-4.721030072082626,6.152
5475,17867.0,2010.0,230.0,184.0,0.0,8832.0,-4.729260571219142,6.761
5476,17867.0,2011.0,246.22,196.976,0.0,8755.0,-4.738016099321521,0.0
5477,17867.0,2012.0,246.22,246.22,0.0,8675.0,-4.747194686017509,1202.988277
5478,17867.0,2013.0,101.83,80.246346,0.0,8592.0,-4.7568073606510515,1402.601
5479,17867.0,2014.0,112.13,95.54623,0.0,8505.0,-4.766983482150695,2443.9269999999997
5480,17867.0,2015.0,115.59,134.8969,0.0,8415.0,-4.777620622986783,722.518005371093
5481,17867.0,2016.0,114.656044,138.38324,0.0,8321.0,-4.788852668421388,17.018
5482,17867.0,2017.0,106.35,98.579636,0.0,8224.0,-4.800576982330702,427.928544
5483,17867.0,2018.0,94.65,118.554886,0.0,10157.0,-4.589493706603084,137.907136
5484,17867.0,2019.0,81.0,107.0,0.0,10255.0,-4.579892378803823,1687.453812
5485,17867.0,2020.0,80.0,99.0,0.0,10351.0,-4.570575541223592,0.0
5486,17867.0,2021.0,72.57,100.15,0.0,10440.0,-4.562014915674164,13.279968
5487,17867.0,2022.0,71.22,84.76,,,,0.0
5488,17873.0,2007.0,1593.0,2508.0,0.0,48212.0,-3.0321265847470946,96.202
5489,17873.0,2008.0,1223.0,1553.0,0.0,49166.0,-3.012532612232337,60.313
5490,17873.0,2009.0,853.0,597.1,0.0,50132.0,-2.993075805092782,82.306
5491,17873.0,2010.0,1569.36,1255.488,0.0,51120.0,-2.973559907288851,119.382
5492,17873.0,2011.0,1584.96,2218.944,0.0,52120.0,-2.954187340416842,96.099016
5493,17873.0,2012.0,1015.0,1015.0,0.0,53142.0,-2.934768885595874,114.65995800000002
5494,17873.0,2013.0,1350.1,1535.5775,0.0,54177.0,-2.9154803569969285,2473.037148
5495,17873.0,2014.0,1375.29,1691.3843,0.0,55228.0,-2.8962671013347148,2758.011442
5496,17873.0,2015.0,1370.94,1517.5231,0.0,56303.0,-2.8769896984029075,1839.00402832031
5497,17873.0,2016.0,1354.7334,1550.8704,0.0,57383.0,-2.857989760158004,1695.4619469999998
5498,17873.0,2017.0,1251.75,1582.2163,0.0,58481.0,-2.839036264399009,235.5065155029297
5499,17873.0,2018.0,1191.5,1337.3685,0.0,64652.0,-2.7387207711285924,227.836768
5500,17873.0,2019.0,1212.0,1553.0,0.0,66189.0,-2.715225884851306,419.43805
5501,17873.0,2020.0,1182.0,700.0,0.0,67429.0,-2.6966652562356463,290.981659
5502,17873.0,2021.0,1151.22,1047.61,0.0,68020.0,-2.6879387979527896,0.0
5503,17873.0,2022.0,1192.04,1037.83,,,,0.0
5504,17877.0,2007.0,670.0,782.0,0.0,12965.0,-4.345424732229334,1.421
5505,17877.0,2008.0,894.0,886.0,0.0,12879.0,-4.352079558305929,3.563
5506,17877.0,2009.0,890.0,1157.0,0.0,12799.0,-4.358310108056566,1.236
5507,17877.0,2010.0,800.0,1049.6,0.0,12727.0,-4.363950987946652,1.117
5508,17877.0,2011.0,534.26,667.825,0.0,12661.0,-4.369149896860202,3.11
5509,17877.0,2012.0,940.0,940.0,0.0,12603.0,-4.373741055087109,2.4710000000000036
5510,17877.0,2013.0,485.33,382.46057,0.0,12551.0,-4.377875263551405,326.95883000000003
5511,17877.0,2014.0,480.46,409.40103,0.0,12506.0,-4.3814667914153675,844.57733
5512,17877.0,2015.0,477.38,543.8877,0.0,12469.0,-4.384429519290192,373.485137939453
5513,17877.0,2016.0,462.04767,544.42316,0.0,12438.0,-4.386918580754309,0.0
5514,17877.0,2017.0,424.15,536.1271,0.0,12414.0,-4.388849860022007,0.0
5515,17877.0,2018.0,370.74,402.5243,0.0,12734.0,-4.363401170550716,483.750016
5516,17877.0,2019.0,351.0,456.0,0.0,12780.0,-4.359795585832559,0.914543
5517,17877.0,2020.0,353.0,424.0,0.0,12853.0,-4.354100232033042,1235.361407
5518,17877.0,2021.0,350.97,477.32,0.0,12963.0,-4.345578993702836,996.455474
5519,17877.0,2022.0,265.15,497.98,,,,1848.729167
5520,18001.0,2007.0,542.0,488.0,19.0,149091.0,-1.9031917139158623,1641.6
5521,18001.0,2008.0,645.0,581.0,14.0,151820.0,-1.8850530836677433,0.0
5522,18001.0,2009.0,587.0,587.0,10.0,154633.0,-1.866694244627861,0.0
5523,18001.0,2010.0,637.0,785.0,9.0,157494.0,-1.8483615672521112,0.0
5524,18001.0,2011.0,480.0,384.0,105.0,160409.0,-1.830022241353387,6859.92
5525,18001.0,2012.0,580.0,435.0,31.0,163354.0,-1.8118295322819893,0.0
5526,18001.0,2013.0,719.77,560.9062,25.0,166342.0,-1.793703357354946,96.685
5527,18001.0,2014.0,762.36,642.39,31.0,169336.0,-1.7758644667628924,0.0
5528,18001.0,2015.0,864.59,989.7009,52.84,172364.0,-1.7581409576044305,0.0
5529,18001.0,2016.0,873.68536,1034.3169,98.39,175407.0,-1.7406405900499529,0.0
5530,18001.0,2017.0,913.59,923.82477,218.4,178450.0,-1.7234412252510778,0.0
5531,18001.0,2018.0,988.21,1158.3054,267.99,168346.0,-1.781727953551652,0.0
5532,18001.0,2019.0,887.0,487.85,58.18,170764.0,-1.7674669366590232,0.0
5533,18001.0,2020.0,809.0,566.3,12.34,173011.0,-1.7543943227280907,0.0
5534,18001.0,2021.0,807.03,443.87,41.84,174839.0,-1.7438840089870233,1256.2267
5535,18001.0,2022.0,797.09,834.24,,,,0.0
5536,18029.0,2007.0,0.0,0.0,61.0,6403.0,-5.050832483847668,0.0
5537,18029.0,2008.0,0.0,0.0,10.0,6412.0,-5.049428098815411,0.0
5538,18029.0,2009.0,0.0,0.0,12.0,6407.0,-5.050208069216079,0.0
5539,18029.0,2010.0,0.0,0.0,7.0,6422.0,-5.047869980706482,0.0
5540,18029.0,2011.0,0.0,0.0,7.0,6424.0,-5.047558648200853,0.0
5541,18029.0,2012.0,0.0,0.0,2.0,6419.0,-5.048337161280267,98.0
5542,18029.0,2013.0,0.0,0.0,7.0,6429.0,-5.046780740732609,1177.251
5543,18029.0,2014.0,0.0,0.0,18.0,6428.0,-5.046936273822587,979.011
5544,18029.0,2015.0,0.0,0.0,32.5,6430.0,-5.046625231829411,224.751998901367
5545,18029.0,2016.0,0.0,0.0,53.64,6432.0,-5.046314286553273,3570.563
5546,18029.0,2017.0,0.0,0.0,63.28,6435.0,-5.045848049852,0.0
5547,18029.0,2018.0,0.0,0.0,61.92,4675.0,-5.365312235372315,294.649824
5548,18029.0,2019.0,0.0,0.0,30.07,4491.0,-5.40545724210594,0.0
5549,18029.0,2020.0,0.0,0.0,37.21,4396.0,-5.426832788783464,6173.748256
5550,18029.0,2021.0,0.0,0.0,58.23,4442.0,-5.4164254550283655,945.434389
5551,18029.0,2022.0,0.0,0.0,,,,0.0
5552,18094.0,2007.0,0.0,0.0,30.0,11179.0,-4.493628811255184,0.0
5553,18094.0,2008.0,0.0,0.0,185.0,11212.0,-4.490681459503393,0.0
5554,18094.0,2009.0,0.0,0.0,63.0,11249.0,-4.487387150331708,0.0
5555,18094.0,2010.0,18.0,18.0,79.0,11282.0,-4.484458110825828,0.0
5556,18094.0,2011.0,23.0,23.0,193.0,11334.0,-4.479859995022645,0.0
5557,18094.0,2012.0,36.0,36.0,89.0,11381.0,-4.475722118801205,49.035
5558,18094.0,2013.0,0.0,0.0,85.0,11428.0,-4.4716012940666765,1825.5140000000001
5559,18094.0,2014.0,0.0,0.0,92.0,11479.0,-4.467148888090716,1292.17
5560,18094.0,2015.0,0.0,0.0,132.03,11541.0,-4.461762722693362,0.751999974250793
5561,18094.0,2016.0,0.0,0.0,147.2,11601.0,-4.456577781938265,15685.527
5562,18094.0,2017.0,0.0,0.0,201.43,11663.0,-4.451248103715835,750.585152
5563,18094.0,2018.0,0.0,0.0,303.88,11021.0,-4.507862003521093,639.380352
5564,18094.0,2019.0,0.0,0.0,110.22,11102.0,-4.500539936910008,16637.097489
5565,18094.0,2020.0,10.0,10.0,0.0,11181.0,-4.493449936377684,38.950572
5566,18094.0,2021.0,20.0,18.2,13.27,11297.0,-4.483129560079067,36906.577132
5567,18094.0,2022.0,25.0,25.0,,,,36906.577132
5568,18150.0,2007.0,0.0,0.0,1916.0,29587.0,-3.5203864052565157,0.0
5569,18150.0,2008.0,0.0,0.0,1374.0,30042.0,-3.5051255902283565,0.0
5570,18150.0,2009.0,0.0,0.0,781.0,30498.0,-3.490061382791519,0.0
5571,18150.0,2010.0,0.0,0.0,603.0,30942.0,-3.475608476676047,0.0
5572,18150.0,2011.0,0.0,0.0,409.0,31416.0,-3.4604061312988375,0.0
5573,18150.0,2012.0,0.0,0.0,456.0,31908.0,-3.4448671773215493,49.0
5574,18150.0,2013.0,0.0,0.0,703.0,32384.0,-3.4300599263472566,22905.394
5575,18150.0,2014.0,0.0,0.0,1050.0,32883.0,-3.41476906169225,2262.408
5576,18150.0,2015.0,0.0,0.0,948.62,33391.0,-3.3994389286472924,19374.28125
5577,18150.0,2016.0,0.0,0.0,1187.95,33908.0,-3.3840748131054332,10357.697
5578,18150.0,2017.0,0.0,0.0,1369.17,34429.0,-3.3688270016317046,1480.708352
5579,18150.0,2018.0,0.0,0.0,1006.74,30399.0,-3.493312670569961,887.107712
5580,18150.0,2019.0,0.0,0.0,416.26,30778.0,-3.4809226397281505,2031.856808
5581,18150.0,2020.0,0.0,0.0,251.71,31151.0,-3.468876830352293,984.598975
5582,18150.0,2021.0,0.0,0.0,304.36,31480.0,-3.458371089736707,0.0
5583,18150.0,2022.0,0.0,0.0,,,,0.0
5584,18205.0,2007.0,0.0,0.0,283.0,11233.0,-4.488810384871896,0.0
5585,18205.0,2008.0,0.0,0.0,44.0,11297.0,-4.483129560079067,0.0
5586,18205.0,2009.0,0.0,0.0,114.0,11351.0,-4.478361339124396,0.0
5587,18205.0,2010.0,0.0,0.0,125.0,11400.0,-4.474054208130554,0.0
5588,18205.0,2011.0,0.0,0.0,69.0,11460.0,-4.468805311467575,0.0
5589,18205.0,2012.0,0.0,0.0,188.0,11517.0,-4.463844249897656,49.0
5590,18205.0,2013.0,0.0,0.0,208.0,11574.0,-4.458907679009839,1123.754
5591,18205.0,2014.0,0.0,0.0,259.0,11633.0,-4.453823433493567,467.369
5592,18205.0,2015.0,0.0,0.0,459.51,11683.0,-4.449534894456643,397.203002929687
5593,18205.0,2016.0,0.0,0.0,368.15,11737.0,-4.4449238368459945,0.0
5594,18205.0,2017.0,0.0,0.0,471.31,11789.0,-4.440503564432857,505.269472
5595,18205.0,2018.0,0.0,0.0,342.83,7593.0,-4.880396817172526,140.427712
5596,18205.0,2019.0,0.0,0.0,227.55,7683.0,-4.868615034075827,0.0
5597,18205.0,2020.0,0.0,0.0,110.42,7772.0,-4.857099088734055,936.862563
5598,18205.0,2021.0,0.0,0.0,257.19,7854.0,-4.846605007274553,2432.567437
5599,18205.0,2022.0,0.0,0.0,,,,0.0
5600,18247.0,2007.0,248.0,223.0,84.0,21684.0,-3.8311345016948075,849.374
5601,18247.0,2008.0,319.0,255.0,102.0,21750.0,-3.82809554549286,0.0
5602,18247.0,2009.0,242.0,242.0,143.0,21812.0,-3.8252491566461075,72.0
5603,18247.0,2010.0,260.0,275.0,55.0,21872.0,-3.822502279489734,765.965
5604,18247.0,2011.0,182.0,182.0,70.0,21930.0,-3.819854117956769,0.0
5605,18247.0,2012.0,65.0,48.75,101.0,21986.0,-3.817303909370314,0.0
5606,18247.0,2013.0,198.89,140.90187,68.0,22039.0,-3.8148962946974234,252.554
5607,18247.0,2014.0,247.64,189.69977,233.0,22089.0,-3.8126302615501113,2077.782
5608,18247.0,2015.0,293.01,328.8991,303.46,22137.0,-3.8104596900187047,2818.93188476562
5609,18247.0,2016.0,280.7156,325.87543,552.76,22183.0,-3.80838397066866,4494.565
5610,18247.0,2017.0,283.83,430.51453,454.95,22227.0,-3.8064025235644623,953.194176
5611,18247.0,2018.0,291.91,295.07156,413.36,19294.0,-3.947909283992555,689.1888
5612,18247.0,2019.0,276.0,303.6,23.37,19256.0,-3.9498806479843864,0.0
5613,18247.0,2020.0,277.0,193.9,12.43,19284.0,-3.948427687321946,854.189186
5614,18247.0,2021.0,171.88,103.13,50.03,19484.0,-3.9381103401914648,35028.535519
5615,18247.0,2022.0,183.26,91.82,,,,0.0
5616,18256.0,2007.0,97.0,83.0,88.0,18083.0,-4.012727709549778,3.484
5617,18256.0,2008.0,127.0,102.0,39.0,18318.0,-3.999816506378815,0.0
5618,18256.0,2009.0,116.0,116.0,66.0,18579.0,-3.9856695455964446,251.801
5619,18256.0,2010.0,170.0,182.0,31.0,18834.0,-3.972038437838133,0.0
5620,18256.0,2011.0,176.0,193.6,112.0,19090.0,-3.958538259169615,15.133
5621,18256.0,2012.0,139.5,104.625,99.0,19365.0,-3.9442363277927974,0.0
5622,18256.0,2013.0,142.09,110.72865,114.0,19642.0,-3.930034238229998,1908.569
5623,18256.0,2014.0,134.95,113.71338,240.0,19932.0,-3.9153786292415087,6863.013
5624,18256.0,2015.0,154.6,191.6711,267.63,20224.0,-3.900835816037582,6281.990234375
5625,18256.0,2016.0,164.67107,211.13937,415.85,20528.0,-3.885916758343667,5269.762
5626,18256.0,2017.0,157.99,199.6999,951.65,20832.0,-3.8712170110358923,890.664128
5627,18256.0,2018.0,192.07,189.89836,704.08,18036.0,-4.015330075294075,0.0
5628,18256.0,2019.0,147.0,62.48,147.38,18251.0,-4.003480615916981,0.0
5629,18256.0,2020.0,188.0,112.8,54.38,18464.0,-3.9918782306776106,2249.554084
5630,18256.0,2021.0,196.8,179.09,157.0,18659.0,-3.9813730835629393,1670.826252
5631,18256.0,2022.0,194.59,184.01,,,,4404.921839
5632,18410.0,2007.0,129.0,129.0,637.0,22432.0,-3.797222189950969,159.119
5633,18410.0,2008.0,166.0,149.0,315.0,22565.0,-3.7913109302658827,0.0
5634,18410.0,2009.0,85.0,85.0,267.0,22702.0,-3.7852582046366487,191.106
5635,18410.0,2010.0,165.0,200.0,239.0,22843.0,-3.7790667781795206,0.0
5636,18410.0,2011.0,170.0,170.0,409.0,22989.0,-3.772695940207047,0.0
5637,18410.0,2012.0,130.0,130.0,649.0,23140.0,-3.7661493429386024,49.144
5638,18410.0,2013.0,196.02,138.86864,816.0,23295.0,-3.7594736069678616,3443.574
5639,18410.0,2014.0,180.76,138.46765,1335.0,23455.0,-3.752628953277896,2287.713
5640,18410.0,2015.0,181.99,186.97333,1503.49,23620.0,-3.745619132106566,907.742004394531
5641,18410.0,2016.0,189.13333,200.95786,1743.71,23789.0,-3.738489954667271,1115.127
5642,18410.0,2017.0,193.54,163.09015,2491.73,23962.0,-3.731244304891706,2103.499264
5643,18410.0,2018.0,185.05,127.07423,2989.69,14714.0,-4.2188878972967006,0.0
5644,18410.0,2019.0,108.0,108.0,822.86,14662.0,-4.222427964987195,653.498463
5645,18410.0,2020.0,149.0,80.2,461.97,14692.0,-4.220384089088328,4722.190322
5646,18410.0,2021.0,145.77,132.65,694.79,14844.0,-4.210092170766414,0.0
5647,18410.0,2022.0,114.61,115.69,,,,488.797381
5648,18460.0,2007.0,0.0,0.0,532.0,11545.0,-4.461416222343395,0.0
5649,18460.0,2008.0,0.0,0.0,174.0,11566.0,-4.459599062668873,0.0
5650,18460.0,2009.0,0.0,0.0,217.0,11587.0,-4.457785199075033,86.399
5651,18460.0,2010.0,0.0,0.0,181.0,11615.0,-4.455371820899697,0.0
5652,18460.0,2011.0,0.0,0.0,290.0,11635.0,-4.453651538349182,0.0
5653,18460.0,2012.0,0.0,0.0,251.0,11660.0,-4.451505338443941,0.0
5654,18460.0,2013.0,0.0,0.0,359.0,11690.0,-4.448935963957455,0.0
5655,18460.0,2014.0,0.0,0.0,530.0,11719.0,-4.44645849483327,1131.104
5656,18460.0,2015.0,0.0,0.0,695.74,11745.0,-4.44424252188181,334.446014404296
5657,18460.0,2016.0,0.0,0.0,1040.24,11774.0,-4.441776639079656,0.0
5658,18460.0,2017.0,0.0,0.0,1135.54,11802.0,-4.439401542535205,0.0
5659,18460.0,2018.0,0.0,0.0,1226.44,9723.0,-4.63315822252826,0.0
5660,18460.0,2019.0,0.0,0.0,461.07,9838.0,-4.621401199098509,5599.705862
5661,18460.0,2020.0,0.0,0.0,252.34,9952.0,-4.609881265718211,0.0
5662,18460.0,2021.0,0.0,0.0,283.48,10057.0,-4.599386941232364,4022.1945750000004
5663,18460.0,2022.0,0.0,0.0,,,,5260.620105
5664,18479.0,2007.0,0.0,0.0,5.0,3716.0,-5.594838387667022,0.0
5665,18479.0,2008.0,0.0,0.0,5.0,3719.0,-5.5940316106970815,0.0
5666,18479.0,2009.0,0.0,0.0,6.0,3724.0,-5.592688427150614,0.0
5667,18479.0,2010.0,15.0,15.0,1.0,3733.0,-5.590275233862606,0.0
5668,18479.0,2011.0,3.0,3.0,1.0,3743.0,-5.587600720366791,0.0
5669,18479.0,2012.0,0.0,0.0,5.0,3757.0,-5.583868377990863,0.0
5670,18479.0,2013.0,0.0,0.0,10.0,3773.0,-5.579619832035778,366.436779
5671,18479.0,2014.0,0.0,0.0,0.0,3791.0,-5.574861694589361,366.436
5672,18479.0,2015.0,0.0,0.0,1.04,3813.0,-5.56907677180391,0.0
5673,18479.0,2016.0,0.0,0.0,0.0,3836.0,-5.5630644677173215,179.026
5674,18479.0,2017.0,0.0,0.0,16.06,3863.0,-5.556052362631865,347.372128
5675,18479.0,2018.0,0.0,0.0,21.04,3698.0,-5.59969276613182,0.0
5676,18479.0,2019.0,0.0,0.0,1.13,3718.0,-5.594300464039204,0.0
5677,18479.0,2020.0,0.0,0.0,0.0,3747.0,-5.586532914605962,3629.718101
5678,18479.0,2021.0,0.0,0.0,0.0,3786.0,-5.576181130062479,2810.738034
5679,18479.0,2022.0,0.0,0.0,,,,0.0
5680,18592.0,2007.0,890.0,805.0,191.0,32603.0,-3.423320298749926,0.0
5681,18592.0,2008.0,960.0,864.0,458.0,32683.0,-3.420869617459676,0.0
5682,18592.0,2009.0,806.0,806.0,429.0,32775.0,-3.418058738737567,0.0
5683,18592.0,2010.0,714.0,714.0,148.0,32872.0,-3.4151036268367245,0.0
5684,18592.0,2011.0,1021.0,816.8,316.0,32972.0,-3.412066234227264,0.0
5685,18592.0,2012.0,1200.0,960.0,219.0,33067.0,-3.409189231591708,49.0
5686,18592.0,2013.0,977.42,761.689,207.0,33165.0,-3.40623002419023,1154.847
5687,18592.0,2014.0,1038.99,875.4877,354.0,33257.0,-3.403459939316414,2155.892
5688,18592.0,2015.0,1145.76,1150.6248,415.94,33347.0,-3.40075747843377,7956.4072265625
5689,18592.0,2016.0,1109.0951,1151.897,545.83,33447.0,-3.397763284927873,0.0
5690,18592.0,2017.0,1048.27,1911.4999,1635.95,33543.0,-3.3948972691136756,0.0
5691,18592.0,2018.0,961.82,795.5159,1454.45,26517.0,-3.62993153128961,0.0
5692,18592.0,2019.0,952.0,780.64,224.31,26329.0,-3.637046305473919,0.0
5693,18592.0,2020.0,957.0,1244.1,12.93,26282.0,-3.6388329366298007,4386.12238
5694,18592.0,2021.0,972.76,1079.76,44.84,26554.0,-3.6285372251077748,3668.023554
5695,18592.0,2022.0,925.75,940.64,,,,0.0
5696,18610.0,2007.0,0.0,0.0,353.0,14090.0,-4.262218983269169,0.0
5697,18610.0,2008.0,0.0,0.0,92.0,14197.0,-4.254654169364943,0.0
5698,18610.0,2009.0,0.0,0.0,119.0,14296.0,-4.24770555393511,0.0
5699,18610.0,2010.0,5.0,5.5,145.0,14400.0,-4.240457630366891,0.0
5700,18610.0,2011.0,20.0,22.0,304.0,14505.0,-4.233192922040916,0.0
5701,18610.0,2012.0,0.0,0.0,552.0,14611.0,-4.225912170049101,49.366
5702,18610.0,2013.0,0.0,0.0,488.0,14712.0,-4.219023822266327,1428.18
5703,18610.0,2014.0,0.0,0.0,611.0,14817.0,-4.211912620987672,2228.168
5704,18610.0,2015.0,0.0,0.0,1083.85,14921.0,-4.204918644932815,522.320007324218
5705,18610.0,2016.0,0.0,0.0,1030.8,15029.0,-4.197707075217254,0.0
5706,18610.0,2017.0,0.0,0.0,1414.45,15125.0,-4.1913401615482995,0.0
5707,18610.0,2018.0,0.0,0.0,1592.82,12797.0,-4.3584663702648685,955.946048
5708,18610.0,2019.0,0.0,0.0,1409.84,12949.0,-4.346659490836591,1231.194498
5709,18610.0,2020.0,0.0,0.0,430.64,13099.0,-4.3351430487750315,0.0
5710,18610.0,2021.0,0.0,0.0,781.94,13237.0,-4.324663797285406,4162.908683
5711,18610.0,2022.0,0.0,0.0,,,,0.0
5712,18753.0,2007.0,389.0,406.0,380.0,58800.0,-2.833596417419449,0.0
5713,18753.0,2008.0,518.0,518.0,373.0,59875.0,-2.8154795219291477,0.0
5714,18753.0,2009.0,496.0,496.0,545.0,60974.0,-2.797291334880153,72.0
5715,18753.0,2010.0,552.0,708.0,215.0,62096.0,-2.779057600388374,0.0
5716,18753.0,2011.0,730.0,730.0,78.0,63239.0,-2.760818266640866,0.0
5717,18753.0,2012.0,730.0,730.0,77.0,64409.0,-2.742486378423338,49.0
5718,18753.0,2013.0,671.65,475.82452,164.0,65590.0,-2.7243167875661567,7398.681
5719,18753.0,2014.0,710.22,544.0501,412.0,66786.0,-2.706246828157115,9360.04
5720,18753.0,2015.0,770.61,901.40344,406.84,67994.0,-2.6883211059212146,7445.85888671875
5721,18753.0,2016.0,774.91797,937.4435,403.29,69214.0,-2.670537676842439,3009.69
5722,18753.0,2017.0,811.47,1479.6997,380.85,70453.0,-2.6527952643926134,0.0
5723,18753.0,2018.0,782.75,549.48395,264.01,50719.0,-2.9814349688531667,0.0
5724,18753.0,2019.0,1034.0,760.2,71.3,51714.0,-2.96200740415237,0.0
5725,18753.0,2020.0,773.0,618.4,104.61,52593.0,-2.945153234185837,0.0
5726,18753.0,2021.0,804.98,515.19,84.61,53149.0,-2.93463717419418,2589.126929
5727,18753.0,2022.0,899.96,431.23,,,,4593.839382
5728,18756.0,2007.0,0.0,0.0,1253.0,20224.0,-3.900835816037582,0.0
5729,18756.0,2008.0,0.0,0.0,992.0,20622.0,-3.8813483211602273,0.0
5730,18756.0,2009.0,0.0,0.0,743.0,21028.0,-3.86185284151557,0.0
