,muncode,CapitalRevenue,year,caprev_2006_percapita
12022,25430.0,0.0,2016.0,0.0
12023,25430.0,0.0,2017.0,0.0
12024,25430.0,0.0,2018.0,0.0
12025,25430.0,0.0,2019.0,0.0
12026,25430.0,,2020.0,
12027,25430.0,278809.0,2021.0,154899.83673472278
12028,25430.0,0.0,2022.0,0.0
12029,25436.0,0.0,2000.0,0.0
12030,25436.0,0.0,2001.0,0.0
12031,25436.0,0.0,2002.0,0.0
12032,25436.0,0.0,2003.0,0.0
12033,25436.0,0.0,2004.0,0.0
12034,25436.0,0.0,2005.0,0.0
12035,25436.0,89996.0,2006.0,89996.0
12036,25436.0,33276.0,2007.0,31527.97222786112
12037,25436.0,22638.0,2008.0,20046.19067468776
12038,25436.0,0.0,2009.0,0.0
12039,25436.0,974112.0,2010.0,809408.3684184904
12040,25436.0,0.0,2011.0,0.0
12041,25436.0,9138.0,2012.0,7116.653001511892
12042,25436.0,4504.0,2013.0,3438.3532041168473
12043,25436.0,9498693.0,2014.0,7047019.831763665
12044,25436.0,8357243.0,2015.0,5905510.378613401
12045,25436.0,8861146.0,2016.0,5823999.098099124
12046,25436.0,0.0,2017.0,0.0
12047,25436.0,0.0,2018.0,0.0
12048,25436.0,0.0,2019.0,0.0
12049,25436.0,,2020.0,
12050,25436.0,0.0,2021.0,0.0
12051,25436.0,0.0,2022.0,0.0
12052,25438.0,0.0,2000.0,0.0
12053,25438.0,0.0,2001.0,0.0
12054,25438.0,3548624.0,2002.0,4411028.764102673
12055,25438.0,0.0,2003.0,0.0
12056,25438.0,0.0,2004.0,0.0
12057,25438.0,0.0,2005.0,0.0
12058,25438.0,1619.0,2006.0,1619.0
12059,25438.0,0.0,2007.0,0.0
12060,25438.0,0.0,2008.0,0.0
12061,25438.0,0.0,2009.0,0.0
12062,25438.0,0.0,2010.0,0.0
12063,25438.0,0.0,2011.0,0.0
12064,25438.0,1280567.0,2012.0,997302.5808915605
12065,25438.0,1217936.0,2013.0,929772.2353484139
12066,25438.0,10838397.0,2014.0,8040937.6956943255
12067,25438.0,500307.0,2015.0,353533.83657660004
12068,25438.0,0.0,2016.0,0.0
12069,25438.0,0.0,2017.0,0.0
12070,25438.0,0.0,2018.0,0.0
12071,25438.0,0.0,2019.0,0.0
12072,25438.0,,2020.0,
12073,25438.0,0.0,2021.0,0.0
12074,25438.0,283447.0,2022.0,142930.19711803593
12075,25473.0,17311.0,2000.0,24707.625239046673
12076,25473.0,769926.0,2001.0,1017823.6241824337
12077,25473.0,366625.0,2002.0,455724.08365584596
12078,25473.0,0.0,2003.0,0.0
12079,25473.0,57027.0,2004.0,62479.52330027633
12080,25473.0,51109.0,2005.0,53303.33117042306
12081,25473.0,16898.0,2006.0,16898.0
12082,25473.0,14989.0,2007.0,14201.610040972782
12083,25473.0,743807.0,2008.0,658649.0391009577
12084,25473.0,245980.0,2009.0,209033.23495746043
12085,25473.0,589556.0,2010.0,489873.4027004405
12086,25473.0,451434.0,2011.0,362718.2193627614
12087,25473.0,170228.0,2012.0,132573.1677764682
12088,25473.0,1271327.0,2013.0,970530.9200555637
12089,25473.0,0.0,2014.0,0.0
12090,25473.0,0.0,2015.0,0.0
12091,25473.0,0.0,2016.0,0.0
12092,25473.0,0.0,2017.0,0.0
12093,25473.0,0.0,2018.0,0.0
12094,25473.0,0.0,2019.0,0.0
12095,25473.0,,2020.0,
12096,25473.0,0.0,2021.0,0.0
12097,25473.0,56482.0,2022.0,28481.456475534775
12098,25483.0,0.0,2000.0,0.0
12099,25483.0,0.0,2001.0,0.0
12100,25483.0,0.0,2002.0,0.0
12101,25483.0,0.0,2003.0,0.0
12102,25483.0,8205.0,2004.0,8989.50477280529
12103,25483.0,0.0,2005.0,0.0
12104,25483.0,122619.0,2006.0,122619.0
12105,25483.0,0.0,2007.0,0.0
12106,25483.0,26852.0,2008.0,23777.73266175085
12107,25483.0,0.0,2009.0,0.0
12108,25483.0,11589.0,2010.0,9629.52266433622
12109,25483.0,126733.0,2011.0,101827.43899329877
12110,25483.0,75386.0,2012.0,58710.44026832737
12111,25483.0,4510949.0,2013.0,3443658.0701060584
12112,25483.0,0.0,2014.0,0.0
12113,25483.0,0.0,2015.0,0.0
12114,25483.0,0.0,2016.0,0.0
12115,25483.0,0.0,2017.0,0.0
12116,25483.0,0.0,2018.0,0.0
12117,25483.0,16833445.0,2019.0,9923690.47594262
12118,25483.0,,2020.0,
12119,25483.0,0.0,2021.0,0.0
12120,25483.0,12050246.0,2022.0,6076423.585717344
12121,25486.0,235688.0,2000.0,336392.51212179725
12122,25486.0,144189.0,2001.0,190614.3844307647
12123,25486.0,141343.0,2002.0,175692.89916445478
12124,25486.0,166378.0,2003.0,193048.12918859842
12125,25486.0,201183.0,2004.0,220418.7128223384
12126,25486.0,347881.0,2005.0,362817.0410475248
12127,25486.0,1247638.0,2006.0,1247638.0
12128,25486.0,511066.0,2007.0,484219.0964840747
12129,25486.0,520487.0,2008.0,460896.79502147756
12130,25486.0,33144833.0,2009.0,28166402.407166388
12131,25486.0,4272275.0,2010.0,3549915.3456533807
12132,25486.0,4790394.0,2011.0,3848986.0793073983
12133,25486.0,12935848.0,2012.0,10074408.130477306
12134,25486.0,2155663.0,2013.0,1645632.9447260513
12135,25486.0,14092999.0,2014.0,10455506.188275114
12136,25486.0,494373.0,2015.0,349340.67160740006
12137,25486.0,15315094.0,2016.0,10065864.352455461
12138,25486.0,0.0,2017.0,0.0
12139,25486.0,6288575.0,2018.0,3837863.0708771246
12140,25486.0,4326507.0,2019.0,2550572.1680855625
12141,25486.0,,2020.0,
12142,25486.0,0.0,2021.0,0.0
12143,25486.0,0.0,2022.0,0.0
12144,25488.0,6126979.0,2000.0,8744907.918636067
12145,25488.0,667110.0,2001.0,881903.3490599659
12146,25488.0,4435746.0,2002.0,5513743.692274351
12147,25488.0,0.0,2003.0,0.0
12148,25488.0,0.0,2004.0,0.0
12149,25488.0,0.0,2005.0,0.0
12150,25488.0,0.0,2006.0,0.0
12151,25488.0,0.0,2007.0,0.0
12152,25488.0,0.0,2008.0,0.0
12153,25488.0,237005.0,2009.0,201406.30071994843
12154,25488.0,6152.0,2010.0,5111.814947881304
12155,25488.0,8501.0,2011.0,6830.384026907222
12156,25488.0,86329.0,2012.0,67232.82304306414
12157,25488.0,5180954.0,2013.0,3955139.8282153634
12158,25488.0,218.0,2014.0,161.73281137988974
12159,25488.0,9022600.0,2015.0,6375674.123880001
12160,25488.0,8796748.0,2016.0,5781673.433459427
12161,25488.0,0.0,2017.0,0.0
12162,25488.0,0.0,2018.0,0.0
12163,25488.0,0.0,2019.0,0.0
12164,25488.0,,2020.0,
12165,25488.0,0.0,2021.0,0.0
12166,25488.0,0.0,2022.0,0.0
12167,25489.0,0.0,2000.0,0.0
12168,25489.0,0.0,2001.0,0.0
12169,25489.0,1354058.0,2002.0,1683128.1043760448
12170,25489.0,1604225.0,2003.0,1861379.7199604474
12171,25489.0,858956.0,2004.0,941083.3713138014
12172,25489.0,0.0,2005.0,0.0
12173,25489.0,0.0,2006.0,0.0
12174,25489.0,0.0,2007.0,0.0
12175,25489.0,0.0,2008.0,0.0
12176,25489.0,0.0,2009.0,0.0
12177,25489.0,0.0,2010.0,0.0
12178,25489.0,1779796.0,2011.0,1430030.6045822098
12179,25489.0,56279.0,2012.0,43829.95341125933
12180,25489.0,8352988.0,2013.0,6376670.305006566
12181,25489.0,21850565.0,2014.0,16210794.989399178
12182,25489.0,19073215.0,2015.0,13477778.393667001
12183,25489.0,19015624.0,2016.0,12498042.242593909
12184,25489.0,13211903.0,2017.0,8324403.975431002
12185,25489.0,15046716.0,2018.0,9182880.966574457
12186,25489.0,736698.0,2019.0,434299.86709470203
12187,25489.0,1460777.0,2020.0,839938.8110587987
12188,25489.0,0.0,2021.0,0.0
12189,25489.0,0.0,2022.0,0.0
12190,25491.0,0.0,2000.0,0.0
12191,25491.0,0.0,2001.0,0.0
12192,25491.0,0.0,2002.0,0.0
12193,25491.0,433942.0,2003.0,503502.2134919207
12194,25491.0,0.0,2004.0,0.0
12195,25491.0,0.0,2005.0,0.0
12196,25491.0,0.0,2006.0,0.0
12197,25491.0,0.0,2007.0,0.0
12198,25491.0,0.0,2008.0,0.0
12199,25491.0,0.0,2009.0,0.0
12200,25491.0,0.0,2010.0,0.0
12201,25491.0,1201757.0,2011.0,965587.7916743844
12202,25491.0,624556.0,2012.0,486402.7502749247
12203,25491.0,15101083.0,2013.0,11528165.434876654
12204,25491.0,10499146.0,2014.0,7789249.539761119
12205,25491.0,6698014.0,2015.0,4733043.085273201
12206,25491.0,4979181.0,2016.0,3272572.8312424025
12207,25491.0,0.0,2017.0,0.0
12208,25491.0,0.0,2018.0,0.0
12209,25491.0,6025413.0,2019.0,3552115.066269611
12210,25491.0,,2020.0,
12211,25491.0,0.0,2021.0,0.0
12212,25491.0,0.0,2022.0,0.0
12213,25506.0,0.0,2000.0,0.0
12214,25506.0,0.0,2001.0,0.0
12215,25506.0,0.0,2002.0,0.0
12216,25506.0,0.0,2003.0,0.0
12217,25506.0,0.0,2004.0,0.0
12218,25506.0,0.0,2005.0,0.0
12219,25506.0,0.0,2006.0,0.0
12220,25506.0,0.0,2007.0,0.0
12221,25506.0,0.0,2008.0,0.0
12222,25506.0,1012866.0,2009.0,860731.1836670588
12223,25506.0,0.0,2010.0,0.0
12224,25506.0,0.0,2011.0,0.0
12225,25506.0,1215881.0,2012.0,946925.2755670039
12226,25506.0,6123347.0,2013.0,4674562.561582878
12227,25506.0,9962309.0,2014.0,7390973.589014579
12228,25506.0,12239286.0,2015.0,8648693.175466802
12229,25506.0,0.0,2016.0,0.0
12230,25506.0,1712748.0,2017.0,1079148.5723223593
12231,25506.0,0.0,2018.0,0.0
12232,25506.0,0.0,2019.0,0.0
12233,25506.0,,2020.0,
12234,25506.0,0.0,2021.0,0.0
12235,25506.0,0.0,2022.0,0.0
12236,25513.0,0.0,2000.0,0.0
12237,25513.0,0.0,2001.0,0.0
12238,25513.0,2847077.0,2002.0,3538988.222086969
12239,25513.0,0.0,2003.0,0.0
12240,25513.0,118024.0,2004.0,129308.63026271439
12241,25513.0,0.0,2005.0,0.0
12242,25513.0,0.0,2006.0,0.0
12243,25513.0,245821.0,2007.0,232907.7311282921
12244,25513.0,64081.0,2008.0,56744.40960441145
12245,25513.0,132722.0,2009.0,112786.8485650218
12246,25513.0,138837.0,2010.0,115362.32963572767
12247,25513.0,1052782.0,2011.0,845889.3490901586
12248,25513.0,167019.0,2012.0,130074.00609099527
12249,25513.0,5452729.0,2013.0,4162612.839327454
12250,25513.0,7411113.0,2014.0,5498257.527266279
12251,25513.0,4018165.0,2015.0,2839371.2029770003
12252,25513.0,2306853.0,2016.0,1516181.9691772664
12253,25513.0,0.0,2017.0,0.0
12254,25513.0,3561699.0,2018.0,2173674.17287382
12255,25513.0,5586729.0,2019.0,3293501.0848327503
12256,25513.0,3486982.0,2020.0,2004995.6394873632
12257,25513.0,889206.0,2021.0,494022.3028077856
12258,25513.0,2664276.0,2022.0,1343480.4173508708
12259,25518.0,0.0,2000.0,0.0
12260,25518.0,34053.0,2001.0,45017.245649951314
12261,25518.0,26204.0,2002.0,32572.23017556846
12262,25518.0,0.0,2003.0,0.0
12263,25518.0,0.0,2004.0,0.0
12264,25518.0,0.0,2005.0,0.0
12265,25518.0,0.0,2006.0,0.0
12266,25518.0,0.0,2007.0,0.0
12267,25518.0,0.0,2008.0,0.0
12268,25518.0,0.0,2009.0,0.0
12269,25518.0,0.0,2010.0,0.0
12270,25518.0,0.0,2011.0,0.0
12271,25518.0,1030711.0,2012.0,802715.3131802719
12272,25518.0,8926274.0,2013.0,6814316.787017075
12273,25518.0,14933298.0,2014.0,11078918.663824242
12274,25518.0,27079043.0,2015.0,19134967.0554534
12275,25518.0,14634953.0,2016.0,9618840.844369685
12276,25518.0,956998.0,2017.0,602974.2994388861
12277,25518.0,7456803.0,2018.0,4550822.540958127
12278,25518.0,7782398.0,2019.0,4587896.8275712365
12279,25518.0,249442.0,2020.0,143427.7900789298
12280,25518.0,0.0,2021.0,0.0
12281,25518.0,0.0,2022.0,0.0
12282,25524.0,0.0,2000.0,0.0
12283,25524.0,0.0,2001.0,0.0
12284,25524.0,0.0,2002.0,0.0
12285,25524.0,0.0,2003.0,0.0
12286,25524.0,0.0,2004.0,0.0
12287,25524.0,0.0,2005.0,0.0
12288,25524.0,0.0,2006.0,0.0
12289,25524.0,0.0,2007.0,0.0
12290,25524.0,0.0,2008.0,0.0
12291,25524.0,0.0,2009.0,0.0
12292,25524.0,1992669.0,2010.0,1655746.9408939679
12293,25524.0,0.0,2011.0,0.0
12294,25524.0,0.0,2012.0,0.0
12295,25524.0,11684559.0,2013.0,8919991.31357512
12296,25524.0,23356471.0,2014.0,17328017.058453508
12297,25524.0,6986055.0,2015.0,4936582.591659001
12298,25524.0,9916373.0,2016.0,6517548.340633875
12299,25524.0,0.0,2017.0,0.0
12300,25524.0,0.0,2018.0,0.0
12301,25524.0,0.0,2019.0,0.0
12302,25524.0,2647426.0,2020.0,1522255.516623106
12303,25524.0,0.0,2021.0,0.0
12304,25524.0,0.0,2022.0,0.0
12305,25530.0,0.0,2000.0,0.0
12306,25530.0,0.0,2001.0,0.0
12307,25530.0,0.0,2002.0,0.0
12308,25530.0,3195993.0,2003.0,3708305.6026028455
12309,25530.0,2651755.0,2004.0,2905297.2856563427
12310,25530.0,0.0,2005.0,0.0
12311,25530.0,0.0,2006.0,0.0
12312,25530.0,0.0,2007.0,0.0
12313,25530.0,0.0,2008.0,0.0
12314,25530.0,17169458.0,2009.0,14590565.689105816
12315,25530.0,13952283.0,2010.0,11593219.895395026
12316,25530.0,10695545.0,2011.0,8593657.184692083
12317,25530.0,17009360.0,2012.0,13246849.737119317
12318,25530.0,15876451.0,2013.0,12120081.297924982
12319,25530.0,10328696.0,2014.0,7662793.77049643
12320,25530.0,7915532.0,2015.0,5593382.456181601
12321,25530.0,3649252.0,2016.0,2398475.361622122
12322,25530.0,0.0,2017.0,0.0
12323,25530.0,0.0,2018.0,0.0
12324,25530.0,0.0,2019.0,0.0
12325,25530.0,,2020.0,
12326,25530.0,36489266.0,2021.0,20272592.87171458
12327,25530.0,34331375.0,2022.0,17311843.822948243
12328,25535.0,0.0,2000.0,0.0
12329,25535.0,416447.0,2001.0,550532.90162938
12330,25535.0,5745089.0,2002.0,7141289.928527188
12331,25535.0,0.0,2003.0,0.0
12332,25535.0,3905891.0,2004.0,4279345.007502404
12333,25535.0,0.0,2005.0,0.0
12334,25535.0,0.0,2006.0,0.0
12335,25535.0,1457.0,2007.0,1380.4620608244275
12336,25535.0,0.0,2008.0,0.0
12337,25535.0,3324167.0,2009.0,2824869.426574666
12338,25535.0,0.0,2010.0,0.0
12339,25535.0,0.0,2011.0,0.0
12340,25535.0,412805.0,2012.0,321491.5673330178
12341,25535.0,1911679.0,2013.0,1459375.5805712456
12342,25535.0,4522488.0,2014.0,3355205.039778967
12343,25535.0,11914112.0,2015.0,8418914.236185601
12344,25535.0,9726145.0,2016.0,6392520.753859749
12345,25535.0,0.0,2017.0,0.0
12346,25535.0,0.0,2018.0,0.0
12347,25535.0,1319679.0,2019.0,777980.1415338025
12348,25535.0,2.0,2020.0,1.1499890962943675
12349,25535.0,0.0,2021.0,0.0
12350,25535.0,0.0,2022.0,0.0
12351,25572.0,0.0,2000.0,0.0
12352,25572.0,2613519.0,2001.0,3455009.15730817
12353,25572.0,2424752.0,2002.0,3014027.639393603
12354,25572.0,980054.0,2003.0,1137155.0998557662
12355,25572.0,2729837.0,2004.0,2990844.94094826
12356,25572.0,348734.0,2005.0,363706.6640393339
12357,25572.0,2498460.0,2006.0,2498460.0
12358,25572.0,1565835.0,2007.0,1483579.829108454
12359,25572.0,1010636.0,2008.0,894928.9671659926
12360,25572.0,1047105.0,2009.0,889827.406659613
12361,25572.0,1396177.0,2010.0,1160110.282589089
12362,25572.0,1524983.0,2011.0,1225293.4389489538
12363,25572.0,1198680.0,2012.0,933529.1770466487
12364,25572.0,166297.0,2013.0,126951.11518317481
12365,25572.0,8596684.0,2014.0,6377825.100295945
12366,25572.0,6854736.0,2015.0,4843788.1476768
12367,25572.0,5091704.0,2016.0,3346528.7112736544
12368,25572.0,949746.0,2017.0,598405.0426384218
12369,25572.0,0.0,2018.0,0.0
12370,25572.0,11640193.0,2019.0,6862152.8399109
12371,25572.0,10978344.0,2020.0,6312487.947684346
12372,25572.0,3030105.0,2021.0,1683456.308042664
12373,25572.0,8521925.0,2022.0,4297242.2360269055
12374,25580.0,3956967.0,2000.0,5647695.553074623
12375,25580.0,3537906.0,2001.0,4677026.502464883
12376,25580.0,0.0,2002.0,0.0
12377,25580.0,13914147.0,2003.0,16144562.66817217
12378,25580.0,8091602.0,2004.0,8865264.448341357
12379,25580.0,6324754.0,2005.0,6596303.137088534
12380,25580.0,3975948.0,2006.0,3975948.0
12381,25580.0,32815227.0,2007.0,31091404.180399034
12382,25580.0,21225630.0,2008.0,18795521.961762205
12383,25580.0,11304862.0,2009.0,9606845.575281186
12384,25580.0,21212716.0,2010.0,17626053.11020171
12385,25580.0,19173738.0,2011.0,15405716.241772028
12386,25580.0,15078792.0,2012.0,11743327.899537483
12387,25580.0,11092437.0,2013.0,8467965.43082022
12388,25580.0,5063376.0,2014.0,3756486.401621379
12389,25580.0,0.0,2015.0,0.0
12390,25580.0,2997979.0,2016.0,1970425.3820126778
12391,25580.0,0.0,2017.0,0.0
12392,25580.0,17228889.0,2018.0,10514642.322838021
12393,25580.0,140346188.0,2019.0,82737201.39819582
12394,25580.0,87833792.0,2020.0,50503951.543093726
12395,25580.0,2961575.0,2021.0,1645382.623866649
12396,25580.0,22701351.0,2022.0,11447320.216039408
12397,25592.0,0.0,2000.0,0.0
12398,25592.0,0.0,2001.0,0.0
12399,25592.0,0.0,2002.0,0.0
12400,25592.0,0.0,2003.0,0.0
12401,25592.0,0.0,2004.0,0.0
12402,25592.0,0.0,2005.0,0.0
12403,25592.0,0.0,2006.0,0.0
12404,25592.0,0.0,2007.0,0.0
12405,25592.0,0.0,2008.0,0.0
12406,25592.0,0.0,2009.0,0.0
12407,25592.0,0.0,2010.0,0.0
12408,25592.0,0.0,2011.0,0.0
12409,25592.0,1566236.0,2012.0,1219780.9291394157
12410,25592.0,7428571.0,2013.0,5670970.448459035
12411,25592.0,3164236.0,2014.0,2347526.5327956732
12412,25592.0,3160896.0,2015.0,2233595.9518848
12413,25592.0,0.0,2016.0,0.0
12414,25592.0,0.0,2017.0,0.0
12415,25592.0,0.0,2018.0,0.0
12416,25592.0,0.0,2019.0,0.0
12417,25592.0,,2020.0,
12418,25592.0,1884336.0,2021.0,1046893.5319640348
12419,25592.0,0.0,2022.0,0.0
12420,25594.0,0.0,2000.0,0.0
12421,25594.0,0.0,2001.0,0.0
12422,25594.0,831008.0,2002.0,1032963.816735567
12423,25594.0,438251.0,2003.0,508501.93934914743
12424,25594.0,473236.0,2004.0,518483.51988583594
12425,25594.0,129893.0,2005.0,135469.87019350333
12426,25594.0,0.0,2006.0,0.0
12427,25594.0,1177869.0,2007.0,1115994.1435286256
12428,25594.0,0.0,2008.0,0.0
12429,25594.0,0.0,2009.0,0.0
12430,25594.0,0.0,2010.0,0.0
12431,25594.0,0.0,2011.0,0.0
12432,25594.0,0.0,2012.0,0.0
12433,25594.0,5319506.0,2013.0,4060910.41283721
12434,25594.0,9624662.0,2014.0,7140475.430464186
12435,25594.0,2028427.0,2015.0,1433355.0790326002
12436,25594.0,5006200.0,2016.0,3290331.102196469
12437,25594.0,8295439.0,2017.0,5226694.851570237
12438,25594.0,0.0,2018.0,0.0
12439,25594.0,14709842.0,2019.0,8671779.244119117
12440,25594.0,14208428.0,2020.0,8169768.637741794
12441,25594.0,0.0,2021.0,0.0
12442,25594.0,0.0,2022.0,0.0
12443,25596.0,0.0,2000.0,0.0
12444,25596.0,0.0,2001.0,0.0
12445,25596.0,0.0,2002.0,0.0
12446,25596.0,0.0,2003.0,0.0
12447,25596.0,0.0,2004.0,0.0
12448,25596.0,0.0,2005.0,0.0
12449,25596.0,0.0,2006.0,0.0
12450,25596.0,0.0,2007.0,0.0
12451,25596.0,0.0,2008.0,0.0
12452,25596.0,0.0,2009.0,0.0
12453,25596.0,0.0,2010.0,0.0
12454,25596.0,0.0,2011.0,0.0
12455,25596.0,856455.0,2012.0,667005.148436186
12456,25596.0,0.0,2013.0,0.0
12457,25596.0,0.0,2014.0,0.0
12458,25596.0,10090343.0,2015.0,7130177.417393401
12459,25596.0,10981464.0,2016.0,7217580.709290649
12460,25596.0,7543230.0,2017.0,4752751.651264045
12461,25596.0,0.0,2018.0,0.0
12462,25596.0,820627.0,2019.0,483777.88053493295
12463,25596.0,,2020.0,
12464,25596.0,0.0,2021.0,0.0
12465,25596.0,21798453.0,2022.0,10992027.377810461
12466,25599.0,0.0,2000.0,0.0
12467,25599.0,0.0,2001.0,0.0
12468,25599.0,0.0,2002.0,0.0
12469,25599.0,0.0,2003.0,0.0
12470,25599.0,0.0,2004.0,0.0
12471,25599.0,0.0,2005.0,0.0
12472,25599.0,0.0,2006.0,0.0
12473,25599.0,0.0,2007.0,0.0
12474,25599.0,0.0,2008.0,0.0
12475,25599.0,714649.0,2009.0,607307.0669530618
12476,25599.0,1345502.0,2010.0,1118003.4518862467
12477,25599.0,537612.0,2011.0,431960.52434697625
12478,25599.0,627840.0,2012.0,488960.3217847698
12479,25599.0,0.0,2013.0,0.0
12480,25599.0,2950481.0,2014.0,2188943.0598759106
12481,25599.0,2418955.0,2015.0,1709315.3636790002
12482,25599.0,6497421.0,2016.0,4270437.9370309785
12483,25599.0,0.0,2017.0,0.0
12484,25599.0,0.0,2018.0,0.0
12485,25599.0,10279689.0,2019.0,6060105.452267918
12486,25599.0,161.0,2020.0,92.57412225169658
12487,25599.0,0.0,2021.0,0.0
12488,25599.0,0.0,2022.0,0.0
12489,25612.0,0.0,2000.0,0.0
12490,25612.0,0.0,2001.0,0.0
12491,25612.0,0.0,2002.0,0.0
12492,25612.0,0.0,2003.0,0.0
12493,25612.0,0.0,2004.0,0.0
12494,25612.0,0.0,2005.0,0.0
12495,25612.0,0.0,2006.0,0.0
12496,25612.0,0.0,2007.0,0.0
12497,25612.0,79364.0,2008.0,70277.6692599134
12498,25612.0,99479.0,2009.0,84537.02406835192
12499,25612.0,813351.0,2010.0,675828.9661368997
12500,25612.0,56036247.0,2011.0,45024007.34462154
12501,25612.0,1557010.0,2012.0,1212595.7419439738
12502,25612.0,2380619.0,2013.0,1817364.3353533403
12503,25612.0,59921.0,2014.0,44455.00821419437
12504,25612.0,11642265.0,2015.0,8226817.957557001
12505,25612.0,0.0,2016.0,0.0
12506,25612.0,1087375.0,2017.0,685120.7409549014
12507,25612.0,5119575.0,2018.0,3124432.4558561766
12508,25612.0,5904846.0,2019.0,3481038.1364068897
12509,25612.0,,2020.0,
12510,25612.0,0.0,2021.0,0.0
12511,25612.0,12666784.0,2022.0,6387317.325537344
12512,25645.0,2359689.0,2000.0,3367934.347680712
12513,25645.0,0.0,2001.0,0.0
12514,25645.0,0.0,2002.0,0.0
12515,25645.0,0.0,2003.0,0.0
12516,25645.0,0.0,2004.0,0.0
12517,25645.0,0.0,2005.0,0.0
12518,25645.0,0.0,2006.0,0.0
12519,25645.0,0.0,2007.0,0.0
12520,25645.0,0.0,2008.0,0.0
12521,25645.0,0.0,2009.0,0.0
12522,25645.0,0.0,2010.0,0.0
12523,25645.0,1750.0,2011.0,1406.0901125853002
12524,25645.0,0.0,2012.0,0.0
12525,25645.0,4409368.0,2013.0,3366111.1436346127
12526,25645.0,6381206.0,2014.0,4734176.084285417
12527,25645.0,7203352.0,2015.0,5090131.9964976
12528,25645.0,4656868.0,2016.0,3060732.215896981
12529,25645.0,0.0,2017.0,0.0
12530,25645.0,0.0,2018.0,0.0
12531,25645.0,13142447.0,2019.0,7747765.007369594
12532,25645.0,2260357.0,2020.0,1299692.9518663238
12533,25645.0,0.0,2021.0,0.0
12534,25645.0,15066487.0,2022.0,7597384.896599103
12535,25649.0,0.0,2000.0,0.0
12536,25649.0,534979.0,2001.0,707229.3501472793
12537,25649.0,0.0,2002.0,0.0
12538,25649.0,0.0,2003.0,0.0
12539,25649.0,0.0,2004.0,0.0
12540,25649.0,0.0,2005.0,0.0
12541,25649.0,0.0,2006.0,0.0
12542,25649.0,0.0,2007.0,0.0
12543,25649.0,0.0,2008.0,0.0
12544,25649.0,0.0,2009.0,0.0
12545,25649.0,0.0,2010.0,0.0
12546,25649.0,0.0,2011.0,0.0
12547,25649.0,463839.0,2012.0,361236.7270265129
12548,25649.0,9050151.0,2013.0,6908884.477928794
12549,25649.0,7586499.0,2014.0,5628375.283489551
12550,25649.0,7849944.0,2015.0,5547035.7585072005
12551,25649.0,0.0,2016.0,0.0
12552,25649.0,0.0,2017.0,0.0
12553,25649.0,9742801.0,2018.0,5945947.3990219915
12554,25649.0,0.0,2019.0,0.0
12555,25649.0,7035537.0,2020.0,4045395.4182877927
12556,25649.0,4513200.0,2021.0,2507429.613646442
12557,25649.0,1407913.0,2022.0,709950.2997563754
12558,25653.0,0.0,2000.0,0.0
12559,25653.0,0.0,2001.0,0.0
12560,25653.0,0.0,2002.0,0.0
12561,25653.0,0.0,2003.0,0.0
12562,25653.0,0.0,2004.0,0.0
12563,25653.0,0.0,2005.0,0.0
12564,25653.0,0.0,2006.0,0.0
12565,25653.0,0.0,2007.0,0.0
12566,25653.0,0.0,2008.0,0.0
12567,25653.0,0.0,2009.0,0.0
12568,25653.0,0.0,2010.0,0.0
12569,25653.0,0.0,2011.0,0.0
12570,25653.0,0.0,2012.0,0.0
12571,25653.0,8312663.0,2013.0,6345886.203550969
12572,25653.0,7743234.0,2014.0,5744655.981616281
12573,25653.0,5200412.0,2015.0,3674786.8931256006
12574,25653.0,0.0,2016.0,0.0
12575,25653.0,0.0,2017.0,0.0
12576,25653.0,5708882.0,2018.0,3484081.4339965954
12577,25653.0,10634498.0,2019.0,6269273.254466382
12578,25653.0,8682311.0,2020.0,4992281.4903183235
12579,25653.0,0.0,2021.0,0.0
12580,25653.0,5609529.0,2022.0,2828645.5164787034
12581,25658.0,0.0,2000.0,0.0
12582,25658.0,0.0,2001.0,0.0
12583,25658.0,0.0,2002.0,0.0
12584,25658.0,0.0,2003.0,0.0
12585,25658.0,81316.0,2004.0,89090.8677764089
12586,25658.0,0.0,2005.0,0.0
12587,25658.0,0.0,2006.0,0.0
12588,25658.0,0.0,2007.0,0.0
12589,25658.0,356667.0,2008.0,315832.4361413932
12590,25658.0,0.0,2009.0,0.0
12591,25658.0,0.0,2010.0,0.0
12592,25658.0,0.0,2011.0,0.0
12593,25658.0,0.0,2012.0,0.0
12594,25658.0,0.0,2013.0,0.0
12595,25658.0,11244736.0,2014.0,8342398.011489247
12596,25658.0,8949144.0,2015.0,6323767.631467201
12597,25658.0,0.0,2016.0,0.0
12598,25658.0,0.0,2017.0,0.0
12599,25658.0,599341.0,2018.0,365772.64177696325
12600,25658.0,0.0,2019.0,0.0
12601,25658.0,,2020.0,
12602,25658.0,0.0,2021.0,0.0
12603,25658.0,0.0,2022.0,0.0
12604,25662.0,0.0,2000.0,0.0
12605,25662.0,0.0,2001.0,0.0
12606,25662.0,1621530.0,2002.0,2015602.5185692844
12607,25662.0,0.0,2003.0,0.0
12608,25662.0,0.0,2004.0,0.0
12609,25662.0,0.0,2005.0,0.0
12610,25662.0,0.0,2006.0,0.0
12611,25662.0,0.0,2007.0,0.0
12612,25662.0,0.0,2008.0,0.0
12613,25662.0,0.0,2009.0,0.0
12614,25662.0,0.0,2010.0,0.0
12615,25662.0,0.0,2011.0,0.0
