,munname,muncode,CapitalRevenue,year
219568,Palestina,17524.0,12210169.0,2020.0
219569,Palestina,17524.0,1526097.0,2021.0
219570,Palestina,17524.0,599412.0,2022.0
220192,Pensilvania,17541.0,319657.0,2000.0
220193,Pensilvania,17541.0,0.0,2001.0
220194,Pensilvania,17541.0,255.0,2002.0
220195,Pensilvania,17541.0,0.0,2003.0
220196,Pensilvania,17541.0,0.0,2004.0
220197,Pensilvania,17541.0,0.0,2005.0
220198,Pensilvania,17541.0,0.0,2006.0
220199,Pensilvania,17541.0,0.0,2007.0
220200,Pensilvania,17541.0,0.0,2008.0
220201,Pensilvania,17541.0,0.0,2009.0
220202,Pensilvania,17541.0,0.0,2010.0
220203,Pensilvania,17541.0,7430.0,2011.0
220204,Pensilvania,17541.0,0.0,2012.0
220205,Pensilvania,17541.0,4542889.0,2013.0
220206,Pensilvania,17541.0,4818797.0,2014.0
220207,Pensilvania,17541.0,2562816.0,2015.0
220208,Pensilvania,17541.0,2022385.0,2016.0
220209,Pensilvania,17541.0,0.0,2017.0
220210,Pensilvania,17541.0,0.0,2018.0
220211,Pensilvania,17541.0,0.0,2019.0
220212,Pensilvania,17541.0,,2020.0
220213,Pensilvania,17541.0,0.0,2021.0
220214,Pensilvania,17541.0,0.0,2022.0
220836,Riosucio,17614.0,438.0,2000.0
220837,Riosucio,17614.0,0.0,2001.0
220838,Riosucio,17614.0,12.0,2002.0
220839,Riosucio,17614.0,0.0,2003.0
220840,Riosucio,17614.0,22.0,2004.0
220841,Riosucio,17614.0,205.0,2005.0
220842,Riosucio,17614.0,0.0,2006.0
220843,Riosucio,17614.0,0.0,2007.0
220844,Riosucio,17614.0,0.0,2008.0
220845,Riosucio,17614.0,28.0,2009.0
220846,Riosucio,17614.0,62299.0,2010.0
220847,Riosucio,17614.0,41.0,2011.0
220848,Riosucio,17614.0,0.0,2012.0
220849,Riosucio,17614.0,4039129.0,2013.0
220850,Riosucio,17614.0,8378585.0,2014.0
220851,Riosucio,17614.0,3744009.0,2015.0
220852,Riosucio,17614.0,0.0,2016.0
220853,Riosucio,17614.0,1936203.0,2017.0
220854,Riosucio,17614.0,352517.0,2018.0
220855,Riosucio,17614.0,6405678.0,2019.0
220856,Riosucio,17614.0,,2020.0
220857,Riosucio,17614.0,3727202.0,2021.0
220858,Riosucio,17614.0,6989270.0,2022.0
221480,Risaralda,17616.0,0.0,2000.0
221481,Risaralda,17616.0,0.0,2001.0
221482,Risaralda,17616.0,1164503.0,2002.0
221483,Risaralda,17616.0,0.0,2003.0
221484,Risaralda,17616.0,309932.0,2004.0
221485,Risaralda,17616.0,0.0,2005.0
221486,Risaralda,17616.0,0.0,2006.0
221487,Risaralda,17616.0,0.0,2007.0
221488,Risaralda,17616.0,0.0,2008.0
221489,Risaralda,17616.0,0.0,2009.0
221490,Risaralda,17616.0,0.0,2010.0
221491,Risaralda,17616.0,0.0,2011.0
221492,Risaralda,17616.0,0.0,2012.0
221493,Risaralda,17616.0,9891061.0,2013.0
221494,Risaralda,17616.0,701001.0,2014.0
221495,Risaralda,17616.0,2264771.0,2015.0
221496,Risaralda,17616.0,0.0,2016.0
221497,Risaralda,17616.0,0.0,2017.0
221498,Risaralda,17616.0,0.0,2018.0
221499,Risaralda,17616.0,14221650.0,2019.0
221500,Risaralda,17616.0,,2020.0
221501,Risaralda,17616.0,0.0,2021.0
221502,Risaralda,17616.0,2292763.0,2022.0
222124,Salamina,17653.0,0.0,2000.0
222125,Salamina,17653.0,0.0,2001.0
222126,Salamina,17653.0,0.0,2002.0
222127,Salamina,17653.0,176653.0,2003.0
222128,Salamina,17653.0,372.0,2004.0
222129,Salamina,17653.0,0.0,2005.0
222130,Salamina,17653.0,0.0,2006.0
222131,Salamina,17653.0,0.0,2007.0
222132,Salamina,17653.0,0.0,2008.0
222133,Salamina,17653.0,3614.0,2009.0
222134,Salamina,17653.0,0.0,2010.0
222135,Salamina,17653.0,5557717.0,2011.0
222136,Salamina,17653.0,215075.0,2012.0
222137,Salamina,17653.0,7206702.0,2013.0
222138,Salamina,17653.0,7604620.0,2014.0
222139,Salamina,17653.0,4264262.0,2015.0
222140,Salamina,17653.0,0.0,2016.0
222141,Salamina,17653.0,1043427.0,2017.0
222142,Salamina,17653.0,0.0,2018.0
222143,Salamina,17653.0,0.0,2019.0
222144,Salamina,17653.0,,2020.0
222145,Salamina,17653.0,5495592.0,2021.0
222146,Salamina,17653.0,12275173.0,2022.0
222768,Samaná,17662.0,134091.0,2000.0
222769,Samaná,17662.0,2562.0,2001.0
222770,Samaná,17662.0,0.0,2002.0
222771,Samaná,17662.0,0.0,2003.0
222772,Samaná,17662.0,352.0,2004.0
222773,Samaná,17662.0,0.0,2005.0
222774,Samaná,17662.0,0.0,2006.0
222775,Samaná,17662.0,0.0,2007.0
222776,Samaná,17662.0,0.0,2008.0
222777,Samaná,17662.0,0.0,2009.0
222778,Samaná,17662.0,11482.0,2010.0
222779,Samaná,17662.0,13541.0,2011.0
222780,Samaná,17662.0,1703.0,2012.0
222781,Samaná,17662.0,11434351.0,2013.0
222782,Samaná,17662.0,8683705.0,2014.0
222783,Samaná,17662.0,14051360.0,2015.0
222784,Samaná,17662.0,6792150.0,2016.0
222785,Samaná,17662.0,0.0,2017.0
222786,Samaná,17662.0,0.0,2018.0
222787,Samaná,17662.0,0.0,2019.0
222788,Samaná,17662.0,664.0,2020.0
222789,Samaná,17662.0,0.0,2021.0
222790,Samaná,17662.0,0.0,2022.0
223412,San José,17665.0,0.0,2000.0
223413,San José,17665.0,0.0,2001.0
223414,San José,17665.0,0.0,2002.0
223415,San José,17665.0,0.0,2003.0
223416,San José,17665.0,0.0,2004.0
223417,San José,17665.0,0.0,2005.0
223418,San José,17665.0,0.0,2006.0
223419,San José,17665.0,0.0,2007.0
223420,San José,17665.0,0.0,2008.0
223421,San José,17665.0,0.0,2009.0
223422,San José,17665.0,0.0,2010.0
223423,San José,17665.0,529080.0,2011.0
223424,San José,17665.0,0.0,2012.0
223425,San José,17665.0,320649.0,2013.0
223426,San José,17665.0,0.0,2014.0
223427,San José,17665.0,1051028.0,2015.0
223428,San José,17665.0,0.0,2016.0
223429,San José,17665.0,0.0,2017.0
223430,San José,17665.0,12139323.0,2018.0
223431,San José,17665.0,0.0,2019.0
223432,San José,17665.0,,2020.0
223433,San José,17665.0,17090209.0,2021.0
223434,San José,17665.0,17356260.0,2022.0
224056,Supía,17777.0,5923.0,2000.0
224057,Supía,17777.0,4658.0,2001.0
224058,Supía,17777.0,1396195.0,2002.0
224059,Supía,17777.0,98508.0,2003.0
224060,Supía,17777.0,349587.0,2004.0
224061,Supía,17777.0,15426.0,2005.0
224062,Supía,17777.0,2340.0,2006.0
224063,Supía,17777.0,73198.0,2007.0
224064,Supía,17777.0,6026.0,2008.0
224065,Supía,17777.0,5432.0,2009.0
224066,Supía,17777.0,8647.0,2010.0
224067,Supía,17777.0,8630.0,2011.0
224068,Supía,17777.0,8258.0,2012.0
224069,Supía,17777.0,4435467.0,2013.0
224070,Supía,17777.0,7739530.0,2014.0
224071,Supía,17777.0,1839348.0,2015.0
224072,Supía,17777.0,1551631.0,2016.0
224073,Supía,17777.0,0.0,2017.0
224074,Supía,17777.0,0.0,2018.0
224075,Supía,17777.0,2524363.0,2019.0
224076,Supía,17777.0,,2020.0
224077,Supía,17777.0,1783450.0,2021.0
224078,Supía,17777.0,2084572.0,2022.0
224700,Victoria,17867.0,2462676.0,2000.0
224701,Victoria,17867.0,15746414.0,2001.0
224702,Victoria,17867.0,402600.0,2002.0
224703,Victoria,17867.0,45538.0,2003.0
224704,Victoria,17867.0,7214.0,2004.0
224705,Victoria,17867.0,12821.0,2005.0
224706,Victoria,17867.0,13125.0,2006.0
224707,Victoria,17867.0,13194.0,2007.0
224708,Victoria,17867.0,47610.0,2008.0
224709,Victoria,17867.0,69085.0,2009.0
224710,Victoria,17867.0,76551.0,2010.0
224711,Victoria,17867.0,0.0,2011.0
224712,Victoria,17867.0,13867300.0,2012.0
224713,Victoria,17867.0,16324500.0,2013.0
224714,Victoria,17867.0,28735179.0,2014.0
224715,Victoria,17867.0,8586073.0,2015.0
224716,Victoria,17867.0,204519.0,2016.0
224717,Victoria,17867.0,5203411.0,2017.0
224718,Victoria,17867.0,1697528.0,2018.0
224719,Victoria,17867.0,16454938.0,2019.0
224720,Victoria,17867.0,,2020.0
224721,Victoria,17867.0,127203.0,2021.0
224722,Victoria,17867.0,0.0,2022.0
225344,Villamaría,17873.0,0.0,2000.0
225345,Villamaría,17873.0,482.0,2001.0
225346,Villamaría,17873.0,2815735.0,2002.0
225347,Villamaría,17873.0,164741.0,2003.0
225348,Villamaría,17873.0,443775.0,2004.0
225349,Villamaría,17873.0,108956.0,2005.0
225350,Villamaría,17873.0,296759.0,2006.0
225351,Villamaría,17873.0,199540.0,2007.0
225352,Villamaría,17873.0,122672.0,2008.0
225353,Villamaría,17873.0,164179.0,2009.0
225354,Villamaría,17873.0,233533.0,2010.0
225355,Villamaría,17873.0,184380.0,2011.0
225356,Villamaría,17873.0,215761.0,2012.0
225357,Villamaría,17873.0,4564736.0,2013.0
225358,Villamaría,17873.0,4993864.0,2014.0
225359,Villamaría,17873.0,3266263.0,2015.0
225360,Villamaría,17873.0,2954642.0,2016.0
225361,Villamaría,17873.0,402706.0,2017.0
225362,Villamaría,17873.0,382289.0,2018.0
225363,Villamaría,17873.0,633698.0,2019.0
225364,Villamaría,17873.0,431538.0,2020.0
225365,Villamaría,17873.0,0.0,2021.0
225366,Villamaría,17873.0,0.0,2022.0
225988,Viterbo,17877.0,0.0,2000.0
225989,Viterbo,17877.0,0.0,2001.0
225990,Viterbo,17877.0,0.0,2002.0
225991,Viterbo,17877.0,0.0,2003.0
225992,Viterbo,17877.0,0.0,2004.0
225993,Viterbo,17877.0,0.0,2005.0
225994,Viterbo,17877.0,10361.0,2006.0
225995,Viterbo,17877.0,10960.0,2007.0
225996,Viterbo,17877.0,27665.0,2008.0
225997,Viterbo,17877.0,9657.0,2009.0
225998,Viterbo,17877.0,8777.0,2010.0
225999,Viterbo,17877.0,24564.0,2011.0
226000,Viterbo,17877.0,19606.0,2012.0
226001,Viterbo,17877.0,2605042.0,2013.0
226002,Viterbo,17877.0,6753377.0,2014.0
226003,Viterbo,17877.0,2995309.0,2015.0
226004,Viterbo,17877.0,0.0,2016.0
226005,Viterbo,17877.0,0.0,2017.0
226006,Viterbo,17877.0,3901839.0,2018.0
226007,Viterbo,17877.0,7156.0,2019.0
226008,Viterbo,17877.0,9611464.0,2020.0
226009,Viterbo,17877.0,7686920.0,2021.0
226010,Viterbo,17877.0,14137258.0,2022.0
226632,Caquetá,18000.0,96122.0,2000.0
226633,Caquetá,18000.0,559011.0,2001.0
226634,Caquetá,18000.0,334370.0,2002.0
226635,Caquetá,18000.0,19268.0,2003.0
226636,Caquetá,18000.0,505146.0,2004.0
226637,Caquetá,18000.0,375.0,2005.0
226638,Caquetá,18000.0,127989.0,2006.0
226639,Caquetá,18000.0,359171.0,2007.0
226640,Caquetá,18000.0,0.0,2008.0
226641,Caquetá,18000.0,223592.0,2009.0
226642,Caquetá,18000.0,221796.0,2010.0
226643,Caquetá,18000.0,272237.0,2011.0
226644,Caquetá,18000.0,240417.0,2012.0
226645,Caquetá,18000.0,31663479.0,2013.0
226646,Caquetá,18000.0,27883710.0,2014.0
226647,Caquetá,18000.0,10282224.0,2015.0
226648,Caquetá,18000.0,17734636.0,2016.0
226649,Caquetá,18000.0,3057547.0,2017.0
226650,Caquetá,18000.0,0.0,2018.0
226651,Caquetá,18000.0,15122016.0,2019.0
226652,Caquetá,18000.0,9707475.0,2020.0
226653,Caquetá,18000.0,8717316.0,2021.0
226654,Caquetá,18000.0,10575801.0,2022.0
227277,Florencia,18001.0,299647.0,2000.0
227278,Florencia,18001.0,917641.0,2001.0
227279,Florencia,18001.0,304221.0,2002.0
227280,Florencia,18001.0,121683.0,2003.0
227281,Florencia,18001.0,0.0,2004.0
227282,Florencia,18001.0,0.0,2005.0
227283,Florencia,18001.0,0.0,2006.0
227284,Florencia,18001.0,1101073.0,2007.0
227285,Florencia,18001.0,0.0,2008.0
227286,Florencia,18001.0,0.0,2009.0
227287,Florencia,18001.0,0.0,2010.0
227288,Florencia,18001.0,4276518.0,2011.0
227289,Florencia,18001.0,0.0,2012.0
227290,Florencia,18001.0,58124.0,2013.0
227291,Florencia,18001.0,0.0,2014.0
227292,Florencia,18001.0,0.0,2015.0
227293,Florencia,18001.0,0.0,2016.0
227294,Florencia,18001.0,0.0,2017.0
227295,Florencia,18001.0,0.0,2018.0
227296,Florencia,18001.0,0.0,2019.0
227297,Florencia,18001.0,,2020.0
227298,Florencia,18001.0,718505.0,2021.0
227299,Florencia,18001.0,0.0,2022.0
227922,Albania,18029.0,0.0,2000.0
227923,Albania,18029.0,0.0,2001.0
227924,Albania,18029.0,2882950.0,2002.0
227925,Albania,18029.0,0.0,2003.0
227926,Albania,18029.0,0.0,2004.0
227927,Albania,18029.0,0.0,2005.0
227928,Albania,18029.0,0.0,2006.0
227929,Albania,18029.0,0.0,2007.0
227930,Albania,18029.0,0.0,2008.0
227931,Albania,18029.0,0.0,2009.0
227932,Albania,18029.0,0.0,2010.0
227933,Albania,18029.0,0.0,2011.0
227934,Albania,18029.0,1526718.0,2012.0
227935,Albania,18029.0,18311573.0,2013.0
227936,Albania,18029.0,15230414.0,2014.0
227937,Albania,18029.0,3495365.0,2015.0
227938,Albania,18029.0,55512484.0,2016.0
227939,Albania,18029.0,0.0,2017.0
227940,Albania,18029.0,4579575.0,2018.0
227941,Albania,18029.0,0.0,2019.0
227942,Albania,18029.0,140440133.0,2020.0
227943,Albania,18029.0,21283980.0,2021.0
227944,Albania,18029.0,0.0,2022.0
228566,Belén de Los Andaquíes,18094.0,446396.0,2000.0
228567,Belén de Los Andaquíes,18094.0,967256.0,2001.0
228568,Belén de Los Andaquíes,18094.0,0.0,2002.0
228569,Belén de Los Andaquíes,18094.0,0.0,2003.0
228570,Belén de Los Andaquíes,18094.0,0.0,2004.0
228571,Belén de Los Andaquíes,18094.0,0.0,2005.0
228572,Belén de Los Andaquíes,18094.0,0.0,2006.0
228573,Belén de Los Andaquíes,18094.0,0.0,2007.0
228574,Belén de Los Andaquíes,18094.0,0.0,2008.0
228575,Belén de Los Andaquíes,18094.0,0.0,2009.0
228576,Belén de Los Andaquíes,18094.0,0.0,2010.0
228577,Belén de Los Andaquíes,18094.0,0.0,2011.0
228578,Belén de Los Andaquíes,18094.0,430850.0,2012.0
228579,Belén de Los Andaquíes,18094.0,15974046.0,2013.0
228580,Belén de Los Andaquíes,18094.0,11256817.0,2014.0
228581,Belén de Los Andaquíes,18094.0,6516.0,2015.0
228582,Belén de Los Andaquíes,18094.0,135208404.0,2016.0
228583,Belén de Los Andaquíes,18094.0,6435610.0,2017.0
228584,Belén de Los Andaquíes,18094.0,5454998.0,2018.0
228585,Belén de Los Andaquíes,18094.0,149856763.0,2019.0
228586,Belén de Los Andaquíes,18094.0,348364.0,2020.0
228587,Belén de Los Andaquíes,18094.0,326693600.0,2021.0
228588,Belén de Los Andaquíes,18094.0,324310871.0,2022.0
229210,Cartagena del Chairá,18150.0,0.0,2000.0
229211,Cartagena del Chairá,18150.0,0.0,2001.0
229212,Cartagena del Chairá,18150.0,0.0,2002.0
229213,Cartagena del Chairá,18150.0,0.0,2003.0
229214,Cartagena del Chairá,18150.0,8015509.0,2004.0
229215,Cartagena del Chairá,18150.0,0.0,2005.0
229216,Cartagena del Chairá,18150.0,0.0,2006.0
229217,Cartagena del Chairá,18150.0,0.0,2007.0
229218,Cartagena del Chairá,18150.0,0.0,2008.0
229219,Cartagena del Chairá,18150.0,0.0,2009.0
229220,Cartagena del Chairá,18150.0,0.0,2010.0
229221,Cartagena del Chairá,18150.0,0.0,2011.0
229222,Cartagena del Chairá,18150.0,153567.0,2012.0
229223,Cartagena del Chairá,18150.0,70730589.0,2013.0
229224,Cartagena del Chairá,18150.0,6880175.0,2014.0
229225,Cartagena del Chairá,18150.0,58022465.0,2015.0
229226,Cartagena del Chairá,18150.0,30546470.0,2016.0
229227,Cartagena del Chairá,18150.0,4300759.0,2017.0
229228,Cartagena del Chairá,18150.0,2538002.0,2018.0
229229,Cartagena del Chairá,18150.0,6601653.0,2019.0
229230,Cartagena del Chairá,18150.0,3160730.0,2020.0
229231,Cartagena del Chairá,18150.0,0.0,2021.0
229232,Cartagena del Chairá,18150.0,0.0,2022.0
229854,Curillo,18205.0,0.0,2000.0
229855,Curillo,18205.0,0.0,2001.0
229856,Curillo,18205.0,0.0,2002.0
229857,Curillo,18205.0,0.0,2003.0
229858,Curillo,18205.0,0.0,2004.0
229859,Curillo,18205.0,0.0,2005.0
229860,Curillo,18205.0,0.0,2006.0
229861,Curillo,18205.0,0.0,2007.0
229862,Curillo,18205.0,0.0,2008.0
229863,Curillo,18205.0,0.0,2009.0
229864,Curillo,18205.0,0.0,2010.0
229865,Curillo,18205.0,0.0,2011.0
229866,Curillo,18205.0,425458.0,2012.0
229867,Curillo,18205.0,9709297.0,2013.0
229868,Curillo,18205.0,4017614.0,2014.0
229869,Curillo,18205.0,3399837.0,2015.0
229870,Curillo,18205.0,0.0,2016.0
229871,Curillo,18205.0,4285940.0,2017.0
229872,Curillo,18205.0,1187148.0,2018.0
229873,Curillo,18205.0,0.0,2019.0
229874,Curillo,18205.0,12054330.0,2020.0
229875,Curillo,18205.0,30972338.0,2021.0
229876,Curillo,18205.0,0.0,2022.0
230498,El Doncello,18247.0,0.0,2000.0
230499,El Doncello,18247.0,0.0,2001.0
230500,El Doncello,18247.0,0.0,2002.0
230501,El Doncello,18247.0,0.0,2003.0
230502,El Doncello,18247.0,0.0,2004.0
230503,El Doncello,18247.0,0.0,2005.0
230504,El Doncello,18247.0,0.0,2006.0
230505,El Doncello,18247.0,3917054.0,2007.0
230506,El Doncello,18247.0,0.0,2008.0
230507,El Doncello,18247.0,330094.0,2009.0
230508,El Doncello,18247.0,3502035.0,2010.0
230509,El Doncello,18247.0,0.0,2011.0
230510,El Doncello,18247.0,0.0,2012.0
230511,El Doncello,18247.0,1145941.0,2013.0
230512,El Doncello,18247.0,9406410.0,2014.0
230513,El Doncello,18247.0,12734028.0,2015.0
230514,El Doncello,18247.0,20261304.0,2016.0
230515,El Doncello,18247.0,4288452.0,2017.0
230516,El Doncello,18247.0,3095113.0,2018.0
230517,El Doncello,18247.0,0.0,2019.0
230518,El Doncello,18247.0,4429523.0,2020.0
230519,El Doncello,18247.0,179781025.0,2021.0
230520,El Doncello,18247.0,0.0,2022.0
231142,El Paujil,18256.0,0.0,2000.0
231143,El Paujil,18256.0,1172598.0,2001.0
231144,El Paujil,18256.0,0.0,2002.0
231145,El Paujil,18256.0,0.0,2003.0
231146,El Paujil,18256.0,0.0,2004.0
231147,El Paujil,18256.0,5994.0,2005.0
231148,El Paujil,18256.0,5664.0,2006.0
231149,El Paujil,18256.0,19267.0,2007.0
231150,El Paujil,18256.0,0.0,2008.0
231151,El Paujil,18256.0,1355299.0,2009.0
231152,El Paujil,18256.0,0.0,2010.0
231153,El Paujil,18256.0,79272.0,2011.0
231154,El Paujil,18256.0,0.0,2012.0
231155,El Paujil,18256.0,9716775.0,2013.0
231156,El Paujil,18256.0,34432134.0,2014.0
231157,El Paujil,18256.0,31062056.0,2015.0
231158,El Paujil,18256.0,25671093.0,2016.0
231159,El Paujil,18256.0,4275461.0,2017.0
231160,El Paujil,18256.0,0.0,2018.0
231161,El Paujil,18256.0,0.0,2019.0
231162,El Paujil,18256.0,12183460.0,2020.0
231163,El Paujil,18256.0,8954533.0,2021.0
231164,El Paujil,18256.0,23186240.0,2022.0
231786,La Montañita,18410.0,0.0,2000.0
231787,La Montañita,18410.0,3091257.0,2001.0
231788,La Montañita,18410.0,505028.0,2002.0
231789,La Montañita,18410.0,0.0,2003.0
231790,La Montañita,18410.0,51944.0,2004.0
231791,La Montañita,18410.0,0.0,2005.0
231792,La Montañita,18410.0,2042163.0,2006.0
231793,La Montañita,18410.0,709339.0,2007.0
231794,La Montañita,18410.0,0.0,2008.0
231795,La Montañita,18410.0,841802.0,2009.0
231796,La Montañita,18410.0,0.0,2010.0
231797,La Montañita,18410.0,0.0,2011.0
231798,La Montañita,18410.0,212377.0,2012.0
231799,La Montañita,18410.0,14782460.0,2013.0
231800,La Montañita,18410.0,9753626.0,2014.0
231801,La Montañita,18410.0,3843108.0,2015.0
231802,La Montañita,18410.0,4687574.0,2016.0
231803,La Montañita,18410.0,8778480.0,2017.0
231804,La Montañita,18410.0,0.0,2018.0
231805,La Montañita,18410.0,4457089.0,2019.0
231806,La Montañita,18410.0,32141236.0,2020.0
231807,La Montañita,18410.0,0.0,2021.0
231808,La Montañita,18410.0,3180618.0,2022.0
232430,Milán,18460.0,0.0,2000.0
232431,Milán,18460.0,0.0,2001.0
232432,Milán,18460.0,0.0,2002.0
232433,Milán,18460.0,0.0,2003.0
232434,Milán,18460.0,0.0,2004.0
232435,Milán,18460.0,0.0,2005.0
232436,Milán,18460.0,0.0,2006.0
232437,Milán,18460.0,0.0,2007.0
232438,Milán,18460.0,0.0,2008.0
232439,Milán,18460.0,745655.0,2009.0
232440,Milán,18460.0,0.0,2010.0
232441,Milán,18460.0,0.0,2011.0
232442,Milán,18460.0,0.0,2012.0
232443,Milán,18460.0,0.0,2013.0
232444,Milán,18460.0,9651882.0,2014.0
232445,Milán,18460.0,2847561.0,2015.0
232446,Milán,18460.0,0.0,2016.0
232447,Milán,18460.0,0.0,2017.0
232448,Milán,18460.0,0.0,2018.0
232449,Milán,18460.0,56919150.0,2019.0
232450,Milán,18460.0,,2020.0
232451,Milán,18460.0,39993981.0,2021.0
232452,Milán,18460.0,51645593.0,2022.0
233074,Morelia,18479.0,0.0,2000.0
233075,Morelia,18479.0,279728.0,2001.0
233076,Morelia,18479.0,0.0,2002.0
233077,Morelia,18479.0,0.0,2003.0
233078,Morelia,18479.0,0.0,2004.0
233079,Morelia,18479.0,0.0,2005.0
233080,Morelia,18479.0,0.0,2006.0
233081,Morelia,18479.0,0.0,2007.0
233082,Morelia,18479.0,0.0,2008.0
233083,Morelia,18479.0,0.0,2009.0
233084,Morelia,18479.0,0.0,2010.0
233085,Morelia,18479.0,0.0,2011.0
233086,Morelia,18479.0,0.0,2012.0
233087,Morelia,18479.0,9712080.0,2013.0
233088,Morelia,18479.0,9665946.0,2014.0
233089,Morelia,18479.0,0.0,2015.0
233090,Morelia,18479.0,4666997.0,2016.0
233091,Morelia,18479.0,8992289.0,2017.0
233092,Morelia,18479.0,0.0,2018.0
233093,Morelia,18479.0,0.0,2019.0
233094,Morelia,18479.0,96869979.0,2020.0
233095,Morelia,18479.0,74240306.0,2021.0
233096,Morelia,18479.0,0.0,2022.0
233718,Puerto Rico,18592.0,0.0,2000.0
233719,Puerto Rico,18592.0,0.0,2001.0
233720,Puerto Rico,18592.0,0.0,2002.0
233721,Puerto Rico,18592.0,0.0,2003.0
233722,Puerto Rico,18592.0,0.0,2004.0
233723,Puerto Rico,18592.0,0.0,2005.0
233724,Puerto Rico,18592.0,0.0,2006.0
233725,Puerto Rico,18592.0,0.0,2007.0
233726,Puerto Rico,18592.0,0.0,2008.0
233727,Puerto Rico,18592.0,0.0,2009.0
233728,Puerto Rico,18592.0,0.0,2010.0
233729,Puerto Rico,18592.0,0.0,2011.0
233730,Puerto Rico,18592.0,148184.0,2012.0
233731,Puerto Rico,18592.0,3482126.0,2013.0
233732,Puerto Rico,18592.0,6482521.0,2014.0
233733,Puerto Rico,18592.0,23859439.0,2015.0
233734,Puerto Rico,18592.0,0.0,2016.0
233735,Puerto Rico,18592.0,0.0,2017.0
233736,Puerto Rico,18592.0,0.0,2018.0
233737,Puerto Rico,18592.0,0.0,2019.0
233738,Puerto Rico,18592.0,16688693.0,2020.0
233739,Puerto Rico,18592.0,13813450.0,2021.0
233740,Puerto Rico,18592.0,0.0,2022.0
234362,San José del Fragua,18610.0,361.0,2000.0
234363,San José del Fragua,18610.0,0.0,2001.0
234364,San José del Fragua,18610.0,0.0,2002.0
234365,San José del Fragua,18610.0,0.0,2003.0
234366,San José del Fragua,18610.0,0.0,2004.0
234367,San José del Fragua,18610.0,0.0,2005.0
234368,San José del Fragua,18610.0,0.0,2006.0
234369,San José del Fragua,18610.0,0.0,2007.0
234370,San José del Fragua,18610.0,0.0,2008.0
234371,San José del Fragua,18610.0,0.0,2009.0
234372,San José del Fragua,18610.0,0.0,2010.0
234373,San José del Fragua,18610.0,0.0,2011.0
234374,San José del Fragua,18610.0,337869.0,2012.0
234375,San José del Fragua,18610.0,9707586.0,2013.0
234376,San José del Fragua,18610.0,15037916.0,2014.0
234377,San José del Fragua,18610.0,3500570.0,2015.0
234378,San José del Fragua,18610.0,0.0,2016.0
234379,San José del Fragua,18610.0,0.0,2017.0
234380,San José del Fragua,18610.0,6279617.0,2018.0
234381,San José del Fragua,18610.0,9508027.0,2019.0
234382,San José del Fragua,18610.0,,2020.0
234383,San José del Fragua,18610.0,31449034.0,2021.0
234384,San José del Fragua,18610.0,0.0,2022.0
235006,San Vicente del Caguán,18753.0,791544.0,2000.0
235007,San Vicente del Caguán,18753.0,0.0,2001.0
235008,San Vicente del Caguán,18753.0,375435.0,2002.0
235009,San Vicente del Caguán,18753.0,186601.0,2003.0
235010,San Vicente del Caguán,18753.0,0.0,2004.0
235011,San Vicente del Caguán,18753.0,0.0,2005.0
235012,San Vicente del Caguán,18753.0,0.0,2006.0
235013,San Vicente del Caguán,18753.0,0.0,2007.0
235014,San Vicente del Caguán,18753.0,0.0,2008.0
235015,San Vicente del Caguán,18753.0,118083.0,2009.0
235016,San Vicente del Caguán,18753.0,0.0,2010.0
235017,San Vicente del Caguán,18753.0,0.0,2011.0
235018,San Vicente del Caguán,18753.0,76076.0,2012.0
235019,San Vicente del Caguán,18753.0,11280197.0,2013.0
235020,San Vicente del Caguán,18753.0,14014973.0,2014.0
235021,San Vicente del Caguán,18753.0,10950759.0,2015.0
235022,San Vicente del Caguán,18753.0,4348383.0,2016.0
235023,San Vicente del Caguán,18753.0,0.0,2017.0
235024,San Vicente del Caguán,18753.0,0.0,2018.0
235025,San Vicente del Caguán,18753.0,0.0,2019.0
235026,San Vicente del Caguán,18753.0,,2020.0
235027,San Vicente del Caguán,18753.0,4871450.0,2021.0
235028,San Vicente del Caguán,18753.0,8549859.0,2022.0
235650,Solano,18756.0,0.0,2000.0
235651,Solano,18756.0,0.0,2001.0
235652,Solano,18756.0,0.0,2002.0
235653,Solano,18756.0,0.0,2003.0
235654,Solano,18756.0,14878.0,2004.0
235655,Solano,18756.0,0.0,2005.0
235656,Solano,18756.0,0.0,2006.0
235657,Solano,18756.0,0.0,2007.0
235658,Solano,18756.0,0.0,2008.0
235659,Solano,18756.0,0.0,2009.0
235660,Solano,18756.0,0.0,2010.0
235661,Solano,18756.0,0.0,2011.0
235662,Solano,18756.0,0.0,2012.0
235663,Solano,18756.0,10154147.0,2013.0
235664,Solano,18756.0,9955967.0,2014.0
235665,Solano,18756.0,4843384.0,2015.0
235666,Solano,18756.0,0.0,2016.0
235667,Solano,18756.0,0.0,2017.0
235668,Solano,18756.0,0.0,2018.0
235669,Solano,18756.0,14609577.0,2019.0
235670,Solano,18756.0,,2020.0
235671,Solano,18756.0,39045866.0,2021.0
235672,Solano,18756.0,0.0,2022.0
236294,Solita,18785.0,0.0,2000.0
236295,Solita,18785.0,756025.0,2001.0
236296,Solita,18785.0,0.0,2002.0
236297,Solita,18785.0,0.0,2003.0
236298,Solita,18785.0,0.0,2004.0
236299,Solita,18785.0,0.0,2005.0
236300,Solita,18785.0,0.0,2006.0
